index_condition,query_condition,query_id,recall,entry_point_dist,base_layer_entry_dist,upper_layer_dist_computations,base_visited,base_dist_computations,candidates_remaining_at_termination,lb_trace_len,lb_trace_final,layer0_visits,layer1_visits,layer2_visits,layer3_visits,layer4_visits,layer5_visits,layer6_visits
incremental,near,243,0.4,319.112518,15.789858,89,202,5426,571,202,16.136581,0,16,16,15,40,2,0
incremental,near,244,0.6,315.17749,14.501688,150,204,5520,574,204,15.300553,0,16,48,44,40,2,0
incremental,near,245,0.5,296.493164,13.410107,105,201,5435,582,201,14.043753,0,16,32,15,40,2,0
incremental,near,246,0.3,327.157959,16.647453,163,203,5424,565,203,17.216434,0,64,16,41,40,2,0
incremental,near,247,0.7,310.908813,16.120495,135,201,5431,570,201,16.40941,0,32,16,59,26,2,0
incremental,near,248,0.6,312.444519,15.035069,129,206,5465,602,206,15.19844,0,16,16,55,40,2,0
incremental,near,249,0.6,297.998657,13.247801,153,200,5357,541,200,14.639645,0,32,16,63,40,2,0
incremental,near,250,0.7,325.19397,16.370584,114,201,5325,630,201,17.08865,0,48,16,22,26,2,0
incremental,near,251,0.5,312.060913,15.237329,116,205,5442,663,205,15.504711,0,16,32,18,48,2,0
incremental,near,252,0.8,290.528015,16.786579,100,218,5823,614,218,15.033012,0,16,16,18,48,2,0
incremental,near,253,0.8,329.149384,12.905275,162,200,5461,596,200,15.111813,0,80,16,38,26,2,0
incremental,near,254,0.4,322.915497,15.73892,168,202,5426,592,202,16.395674,0,80,31,15,40,2,0
incremental,near,255,0.6,306.114441,17.813498,116,206,5456,574,206,16.64691,0,16,32,18,48,2,0
incremental,near,256,0.3,321.183929,16.126019,153,200,5384,574,200,16.852428,0,48,48,15,40,2,0
incremental,near,257,0.6,295.568085,11.83089,163,200,5352,554,200,12.989033,0,48,32,41,40,2,0
incremental,near,258,0.5,329.921021,16.126089,121,206,5588,626,206,17.58474,0,16,32,31,40,2,0
incremental,near,259,0.1,322.234436,15.464737,112,200,5342,578,200,17.341545,0,32,32,20,26,2,0
incremental,near,260,0.3,297.694214,17.119114,121,216,5659,623,216,17.44525,0,16,32,31,40,2,0
incremental,near,261,0.3,311.312714,16.182194,133,201,5355,585,201,16.255739,0,32,16,43,40,2,0
incremental,near,262,0.8,325.719116,12.738545,103,201,5441,571,201,14.242424,0,16,48,11,26,2,0
incremental,near,263,0.7,288.214996,15.648808,134,204,5353,577,204,15.712986,0,32,31,29,40,2,0
incremental,near,264,0.2,321.723633,14.399339,112,204,5592,604,204,14.414257,0,32,16,36,26,2,0
incremental,near,265,0.6,324.126648,16.072401,136,205,5521,640,205,15.692095,0,32,31,31,40,2,0
incremental,near,266,0.5,329.99176,16.102737,107,208,5550,604,208,16.241001,0,16,32,23,34,2,0
incremental,near,267,0.3,322.300079,13.014645,137,205,5424,564,205,15.424585,0,48,32,15,40,2,0
incremental,near,268,0.6,293.877045,16.07703,107,209,5531,609,209,15.988209,0,16,32,9,48,2,0
incremental,near,269,0.2,320.593781,16.321302,175,202,5350,564,202,15.903929,0,32,48,53,40,2,0
incremental,near,270,0.5,318.632629,17.575554,131,206,5424,652,206,17.21723,0,16,31,42,40,2,0
incremental,near,271,0.5,311.927734,13.439507,100,200,5321,562,200,14.230485,0,16,16,18,48,2,0
incremental,near,272,0.7,328.830261,14.83878,96,202,5477,612,202,15.90984,0,16,16,36,26,2,0
incremental,near,273,0.7,305.140503,14.754799,153,203,5365,576,203,14.635176,0,32,64,15,40,2,0
incremental,near,274,0.5,304.287262,17.310665,105,204,5477,617,204,15.609873,0,16,32,15,40,2,0
incremental,near,275,0.5,309.551025,14.33624,121,201,5300,515,201,17.173786,0,16,32,31,40,2,0
incremental,near,276,0.2,309.106995,18.522139,119,202,5398,610,202,19.288439,0,48,16,27,26,2,0
incremental,near,277,0.5,303.193207,16.31308,125,200,5328,570,200,16.615215,0,16,16,51,40,2,0
incremental,near,278,0.4,306.164856,18.452364,119,203,5369,610,203,18.605583,0,32,30,15,40,2,0
incremental,near,279,0.5,325.216827,17.807699,158,202,5443,578,202,16.939205,0,16,64,28,48,2,0
incremental,near,280,0.6,317.427002,15.059741,137,206,5559,679,206,15.879454,0,48,16,31,40,2,0
incremental,near,281,0.5,319.892365,15.85006,129,201,5383,601,201,16.681221,0,16,32,39,40,2,0
incremental,near,282,0.8,310.872284,15.052366,119,202,5426,576,202,15.407706,0,16,59,8,34,2,0
incremental,near,283,0.6,310.925171,17.614305,89,201,5271,596,201,16.461222,0,16,16,15,40,2,0
incremental,near,284,0.5,291.452087,16.698349,131,202,5342,594,202,18.233791,0,32,32,25,40,2,0
incremental,near,285,0.5,313.758392,16.229206,160,207,5562,605,207,16.547583,0,16,32,64,46,2,0
incremental,near,286,0.8,299.474213,14.185114,154,206,5453,578,206,15.59131,0,32,48,26,46,2,0
incremental,near,287,0.2,324.537018,15.740453,112,202,5322,609,202,16.625656,0,32,32,20,26,2,0
incremental,near,288,0.3,291.456787,15.990934,117,204,5456,581,204,16.851397,0,48,16,18,33,2,0
incremental,near,289,0.5,307.963654,17.460569,145,204,5449,555,204,16.246391,0,16,32,55,40,2,0
incremental,near,290,0.6,294.640106,13.929166,134,203,5402,556,203,15.674692,0,16,32,44,40,2,0
incremental,near,291,0.4,313.951233,16.746971,105,206,5587,635,206,15.318726,0,16,16,31,40,2,0
incremental,near,292,0.6,305.217987,15.309277,113,206,5533,621,206,15.276426,0,16,48,21,26,2,0
incremental,near,293,0.6,295.84494,16.049046,105,201,5304,551,201,16.183409,0,16,32,15,40,2,0
incremental,near,294,0.4,315.578735,18.419575,121,213,5634,578,213,17.516939,0,16,16,47,40,2,0
incremental,near,295,0.4,311.187347,19.279333,121,218,5747,607,218,18.148653,0,16,48,15,40,2,0
incremental,near,296,0.4,316.901764,18.198393,123,202,5427,588,202,17.150024,0,32,11,38,40,2,0
incremental,near,297,0.5,324.999237,15.508359,105,218,5866,576,218,16.662146,0,16,30,31,26,2,0
incremental,near,298,0.7,314.186523,15.290379,117,207,5545,598,207,15.414743,0,32,27,10,46,2,0
incremental,near,299,0.7,318.753662,14.394778,115,201,5475,596,201,14.433784,0,16,32,25,40,2,0
incremental,near,300,0.5,297.923584,17.49522,98,211,5679,650,211,17.374477,0,16,32,22,26,2,0
incremental,near,301,0.7,310.137451,17.452044,154,215,5767,664,215,17.616014,0,48,32,24,48,2,0
incremental,near,302,0.5,297.467438,15.951872,153,208,5582,582,208,17.126143,0,80,16,15,40,2,0
incremental,near,303,0.5,299.152313,17.088215,142,204,5390,598,204,17.514484,0,48,16,36,40,2,0
incremental,near,304,0.6,304.990967,14.507386,165,200,5372,585,200,15.04298,0,16,64,43,40,2,0
incremental,near,305,0.5,297.694458,13.049501,118,201,5321,626,201,13.039042,0,32,16,28,40,2,0
incremental,near,306,0.2,308.478912,17.692978,169,224,5948,613,224,17.007364,0,80,16,31,40,2,0
incremental,near,307,0.3,315.555511,16.876629,153,201,5354,634,201,16.788868,0,64,25,22,40,2,0
incremental,near,308,0.5,315.64801,16.65378,96,202,5421,624,202,15.842103,0,16,32,20,26,2,0
incremental,near,309,0.6,293.600525,14.56447,135,208,5580,600,208,15.104307,0,32,32,43,26,2,0
incremental,near,310,0.9,310.121429,13.865106,150,203,5548,630,203,14.890316,0,32,32,44,40,2,0
incremental,near,311,0.6,323.294769,13.967106,135,201,5378,555,201,16.273266,0,32,59,8,34,2,0
incremental,near,312,0.6,300.78949,13.076736,135,202,5383,554,202,14.582474,0,16,64,27,26,2,0
incremental,near,313,0.3,304.163269,15.380928,148,214,5609,621,214,16.250801,0,32,32,42,40,2,0
incremental,near,314,0.3,306.837921,15.601024,119,202,5384,616,202,15.851734,0,32,31,21,33,2,0
incremental,near,315,0.5,298.698669,15.729735,125,202,5318,528,202,16.16247,0,16,54,6,47,2,0
incremental,near,316,0.6,309.815186,15.590349,102,200,5374,595,200,15.799688,0,31,32,11,26,2,0
incremental,near,317,0.3,331.404236,18.182842,124,202,5319,616,202,18.696342,0,16,48,32,26,2,0
incremental,near,318,0.6,292.641174,15.518906,117,201,5346,564,201,15.430096,0,16,32,34,33,2,0
incremental,near,319,0.5,326.043274,18.188232,132,206,5514,633,206,18.256567,0,16,48,32,34,2,0
incremental,near,320,0.4,309.298615,19.146767,142,217,5638,650,217,17.360411,0,16,48,36,40,2,0
incremental,near,321,0.5,279.705383,14.48637,153,202,5322,535,202,15.472453,0,32,32,47,40,2,0
incremental,near,322,0.7,322.87442,16.708447,131,201,5390,550,201,16.363144,0,16,32,47,34,2,0
incremental,near,323,0.6,320.745209,16.867973,132,206,5494,633,206,16.508352,0,16,32,48,34,2,0
incremental,near,324,0.5,317.02124,15.08672,112,206,5546,594,206,15.293512,0,16,32,28,34,2,0
incremental,near,325,0.7,330.336487,16.883087,121,201,5312,577,201,16.330391,0,48,16,15,40,2,0
incremental,near,326,0.2,339.031494,18.813707,105,208,5389,654,208,18.441324,0,16,16,31,40,2,0
incremental,near,327,0.3,298.848053,14.508005,119,207,5499,596,207,14.955314,0,16,32,43,26,2,0
incremental,near,328,0.3,334.486511,18.073606,102,202,5392,598,202,17.186728,0,16,16,28,40,2,0
incremental,near,329,0.5,335.904053,15.362028,120,211,5644,620,211,16.380117,0,16,48,21,33,2,0
incremental,near,330,0.3,314.14975,14.849009,158,205,5481,588,205,15.655346,0,32,59,31,34,2,0
incremental,near,331,0.4,317.770203,19.520538,102,205,5411,626,205,18.300909,0,16,16,34,34,2,0
incremental,near,332,0.5,318.513641,17.788029,96,204,5400,640,204,16.809471,0,16,16,36,26,2,0
incremental,near,333,0.2,325.976929,15.55414,166,200,5304,583,200,15.91834,0,32,63,29,40,2,0
incremental,near,334,0.6,331.657898,17.752424,146,208,5559,596,208,17.158501,0,16,63,19,46,2,0
incremental,near,335,0.5,295.821106,13.093113,114,202,5312,592,202,14.754658,0,16,48,22,26,2,0
incremental,near,336,0.3,321.929901,15.940174,170,200,5346,586,200,16.104767,0,32,47,49,40,2,0
incremental,near,337,0.6,325.169708,14.761238,130,204,5488,615,204,15.972054,0,16,32,54,26,2,0
incremental,near,338,0.7,326.960632,14.969831,110,204,5445,562,204,15.254515,0,16,32,34,26,2,0
incremental,near,339,0.8,312.003265,12.286982,131,209,5682,606,209,13.629942,0,16,48,25,40,2,0
incremental,near,340,0.6,331.302887,16.75275,119,202,5458,648,202,16.469908,0,48,16,27,26,2,0
incremental,near,341,0.6,310.819031,14.863373,146,220,5907,632,220,14.951744,0,31,32,41,40,2,0
incremental,near,342,0.6,312.87207,15.758849,153,205,5471,598,205,15.613401,0,16,64,31,40,2,0
incremental,near,343,0.7,323.362885,17.698044,115,232,6216,630,232,17.775129,0,32,32,23,26,2,0
incremental,near,344,0.4,294.225342,16.093138,166,205,5469,663,205,15.587468,0,32,48,44,40,2,0
incremental,near,345,0.7,321.233459,11.012403,146,200,5452,508,200,13.204445,0,32,48,24,40,2,0
incremental,near,346,0.5,314.144012,15.125767,99,202,5406,587,202,15.090493,0,14,46,11,26,2,0
incremental,near,347,0.4,289.727814,15.717728,102,215,5738,609,215,14.764017,0,16,31,27,26,2,0
incremental,near,348,0.5,289.120972,15.806987,115,202,5403,612,202,15.247114,0,32,16,32,33,2,0
incremental,near,349,0.5,308.652161,15.661867,123,206,5465,565,206,16.047699,0,16,32,25,48,2,0
incremental,near,350,0.6,323.262573,13.773634,135,212,5667,545,212,16.288902,0,32,32,23,46,2,0
incremental,near,351,0.3,305.163971,15.367336,105,200,5342,567,200,16.202948,0,32,16,15,40,2,0
incremental,near,352,0.2,294.545197,16.844669,115,204,5474,616,204,15.620739,0,16,16,35,46,2,0
incremental,near,353,0.5,312.900116,16.273184,105,203,5434,604,203,16.534451,0,32,16,15,40,2,0
incremental,near,354,0.4,303.352478,16.553801,119,201,5403,581,201,16.231827,0,16,46,15,40,2,0
incremental,near,355,0.3,311.16745,16.006546,97,204,5413,595,204,15.540756,0,16,16,37,26,2,0
incremental,near,356,0.3,314.959869,18.843189,109,205,5315,597,205,18.607861,0,32,22,6,47,2,0
incremental,near,357,0.4,310.365784,16.855873,115,206,5410,609,206,14.926189,0,16,16,41,40,2,0
incremental,near,358,0.5,324.703308,13.300249,115,204,5288,553,204,17.386658,0,16,32,25,40,2,0
incremental,near,359,0.4,322.221466,19.985634,112,207,5360,545,207,20.425705,0,16,54,14,26,2,0
incremental,near,360,0.5,320.623077,13.766723,104,201,5489,586,201,15.500898,0,16,32,21,33,2,0
incremental,near,361,0.4,306.313202,17.106268,128,201,5371,632,201,17.076382,0,32,16,32,46,2,0
incremental,near,362,0.4,317.478516,15.790827,129,201,5369,608,201,16.437778,0,47,14,26,40,2,0
incremental,near,363,0.6,311.760986,16.204081,82,209,5618,582,209,15.557039,0,16,16,22,26,2,0
incremental,near,364,0.6,313.246704,15.304544,171,200,5266,578,200,15.312923,0,48,16,58,47,2,0
incremental,near,365,0.6,309.317474,18.121891,131,205,5377,611,205,17.565907,0,16,32,41,40,2,0
incremental,near,366,0.6,318.102356,15.467593,118,211,5611,605,211,16.057766,0,16,32,28,40,2,0
incremental,near,367,0.4,325.709564,18.100998,103,202,5355,602,202,18.063644,0,16,32,27,26,2,0
incremental,near,368,0.5,314.551636,14.524061,148,202,5380,611,202,16.634245,0,32,48,33,33,2,0
incremental,near,369,0.1,317.916595,17.238808,134,201,5417,591,201,16.686808,0,48,15,29,40,2,0
incremental,near,370,0.5,321.016876,15.979252,105,212,5756,572,212,16.860031,0,32,16,15,40,2,0
incremental,near,371,0.6,319.421448,15.023935,105,201,5402,602,201,16.432947,0,16,32,15,40,2,0
incremental,near,372,0.6,314.460571,15.828043,133,207,5571,621,207,14.92848,0,16,32,43,40,2,0
incremental,near,373,0.4,314.016266,16.813011,134,201,5300,625,201,16.796329,0,16,47,29,40,2,0
incremental,near,374,0.3,318.31958,15.655184,187,200,5305,572,200,17.770815,0,48,63,34,40,2,0
incremental,near,375,0.4,303.795563,14.480276,127,200,5405,595,200,15.385607,0,16,16,67,26,2,0
incremental,near,376,0.2,305.008148,16.057016,98,200,5442,615,200,16.373751,0,16,32,22,26,2,0
incremental,near,377,0.3,311.374878,13.987185,128,200,5354,574,200,14.895718,0,48,32,20,26,2,0
incremental,near,378,0.5,302.806946,17.630285,80,202,5422,567,202,17.013754,0,16,16,20,26,2,0
incremental,near,379,0.5,328.679749,16.745686,156,207,5510,586,207,16.608177,0,16,48,50,40,2,0
incremental,near,380,0.3,323.772034,18.548176,150,203,5330,626,203,17.435852,0,16,64,28,40,2,0
incremental,near,381,0.7,315.738953,16.249893,130,201,5485,575,201,16.852602,0,16,32,40,40,2,0
incremental,near,382,0.7,321.736328,17.092978,134,206,5451,608,206,16.836956,0,16,47,29,40,2,0
incremental,near,383,0.3,335.281311,19.847429,150,202,5228,586,202,19.034731,0,57,27,24,40,2,0
incremental,near,384,0.6,319.784912,16.655083,121,203,5453,581,203,16.077749,0,32,16,31,40,2,0
incremental,near,385,0.7,330.240692,14.770474,120,201,5422,622,201,14.691621,0,16,48,21,33,2,0
incremental,near,386,0.6,304.911133,15.948854,156,202,5496,574,202,16.389257,0,48,32,48,26,2,0
incremental,near,387,0.5,316.01355,17.649303,177,208,5511,617,208,17.954014,0,80,32,37,26,2,0
incremental,near,388,0.3,306.778656,15.29458,98,203,5369,553,203,15.539986,0,16,16,38,26,2,0
incremental,near,389,0.4,315.030579,16.709797,112,217,5664,609,217,17.124432,0,32,32,20,26,2,0
incremental,near,390,0.6,321.565002,16.713207,123,212,5604,621,212,15.828602,0,16,16,41,48,2,0
incremental,near,391,0.5,307.166534,16.754856,136,210,5594,578,210,17.633648,0,48,31,15,40,2,0
incremental,near,392,0.6,292.638977,15.260518,137,202,5382,630,202,15.9376,0,32,32,31,40,2,0
incremental,near,393,0.6,309.89621,15.272518,144,202,5446,542,202,15.338575,0,12,57,33,40,2,0
incremental,near,394,0.6,315.633942,13.426307,169,202,5398,569,202,13.750316,0,64,16,47,40,2,0
incremental,near,395,0.3,304.996552,15.881819,97,202,5384,584,202,15.891511,0,15,14,26,40,2,0
incremental,near,396,0.4,298.396088,15.316434,147,202,5510,616,202,16.09605,0,16,32,57,40,2,0
incremental,near,397,0.3,319.79834,18.151451,105,204,5397,612,204,17.410994,0,16,16,31,40,2,0
incremental,near,398,0.6,301.446045,14.739845,105,201,5390,610,201,15.63921,0,16,16,31,40,2,0
incremental,near,399,0.6,321.52298,15.852539,153,202,5350,580,202,15.223246,0,16,48,47,40,2,0
incremental,near,400,0.4,303.958527,16.861303,103,203,5317,629,203,15.720647,0,16,32,27,26,2,0
incremental,near,401,0.4,325.168457,16.348406,129,201,5434,577,201,15.65538,0,32,31,24,40,2,0
incremental,near,402,0.4,313.152588,15.281206,105,205,5451,644,205,15.714451,0,16,16,31,40,2,0
incremental,near,403,0.8,334.681396,16.510561,136,201,5318,612,201,18.771856,0,64,16,21,33,2,0
incremental,near,404,0.4,322.44281,16.768759,163,206,5427,599,206,17.976351,0,80,16,25,40,2,0
incremental,near,405,0.6,316.771118,14.634085,143,200,5393,556,200,16.492933,0,16,32,53,40,2,0
incremental,near,406,0.5,309.092712,17.26243,80,210,5626,624,210,16.422079,0,16,16,20,26,2,0
incremental,near,407,0.6,329.108765,16.210327,137,203,5383,572,203,17.62911,0,64,16,21,34,2,0
incremental,near,408,0.4,291.93988,14.41889,119,200,5387,581,200,15.737039,0,16,32,22,47,2,0
incremental,near,409,0.2,323.20163,18.666641,109,202,5303,609,202,18.287132,0,13,16,30,48,2,0
incremental,near,410,0.3,298.3573,13.955173,130,201,5426,578,201,14.579487,0,32,32,38,26,2,0
incremental,near,411,0.6,311.161804,14.326779,113,204,5450,623,204,14.603543,0,31,14,26,40,2,0
incremental,near,412,0.4,332.597229,15.560974,153,200,5411,552,200,15.657456,0,32,48,31,40,2,0
incremental,near,413,0.6,327.529327,12.470877,162,200,5361,551,200,14.992208,0,64,16,40,40,2,0
incremental,near,414,0.2,303.421051,16.556456,104,212,5572,586,212,15.059233,0,16,16,36,34,2,0
incremental,near,415,0.5,324.233398,16.986269,137,203,5392,604,203,16.50774,0,32,16,47,40,2,0
incremental,near,416,0.2,309.627441,18.557852,136,201,5275,602,201,17.605104,0,32,31,31,40,2,0
incremental,near,417,0.7,298.06546,14.554062,133,200,5358,585,200,14.652012,0,48,32,25,26,2,0
incremental,near,418,0.7,317.271759,15.153694,121,201,5408,566,201,16.801207,0,16,32,31,40,2,0
incremental,near,419,0.5,305.73764,16.581537,121,203,5312,578,203,16.665964,0,48,16,15,40,2,0
incremental,near,420,0.4,317.075714,16.929058,89,239,6318,600,239,15.880961,0,16,16,15,40,2,0
incremental,near,421,0.5,312.40451,16.249681,121,201,5316,586,201,15.862414,0,32,32,15,40,2,0
incremental,near,422,0.7,319.584106,14.971164,169,202,5470,566,202,16.982891,0,80,32,15,40,2,0
incremental,near,423,0.5,309.920715,14.896567,129,201,5337,588,201,14.044846,0,16,16,55,40,2,0
incremental,near,424,0.7,290.015839,16.030756,123,200,5152,504,200,16.547251,0,16,32,25,48,2,0
incremental,near,425,0.6,318.564148,14.571573,162,206,5611,567,206,14.926763,0,16,48,56,40,2,0
incremental,near,426,0.8,312.68338,12.875784,150,211,5564,595,211,14.882714,0,32,32,44,40,2,0
incremental,near,427,0.5,312.119537,17.474899,92,203,5421,603,203,18.01178,0,16,30,18,26,2,0
incremental,near,428,0.4,322.437866,17.154694,141,204,5313,634,204,17.163754,0,32,16,44,47,2,0
incremental,near,429,0.6,316.467468,14.448156,98,201,5392,599,201,15.948884,0,32,16,22,26,2,0
incremental,near,430,0.5,303.204926,14.534381,99,210,5604,644,210,15.683816,0,16,32,23,26,2,0
incremental,near,431,0.5,311.112213,17.439936,163,203,5461,591,203,18.523363,0,48,32,48,33,2,0
incremental,near,432,0.4,341.38559,15.03065,159,205,5542,630,205,16.302515,0,16,80,35,26,2,0
incremental,near,433,0.6,304.08255,15.466101,115,210,5472,589,210,16.048891,0,16,32,25,40,2,0
incremental,near,434,0.6,324.847229,14.552437,124,210,5673,576,210,14.654507,0,32,16,34,40,2,0
incremental,near,435,0.6,313.072235,16.101021,120,203,5441,593,203,15.632663,0,15,32,31,40,2,0
incremental,near,436,0.6,300.710693,14.548698,105,203,5470,618,203,14.432721,0,16,32,15,40,2,0
incremental,near,437,0.8,316.116302,13.418009,169,200,5350,580,200,14.076798,0,16,80,31,40,2,0
incremental,near,438,0.3,312.337067,14.834817,126,204,5404,587,204,15.047151,0,32,16,30,46,2,0
incremental,near,439,0.7,309.087219,16.716074,148,203,5406,642,203,16.312069,0,16,16,74,40,2,0
incremental,near,440,0.9,315.439697,14.275438,183,204,5358,541,204,14.66633,0,32,32,69,48,2,0
incremental,near,441,0.5,286.605286,16.123331,112,203,5519,630,203,15.307443,0,15,12,43,40,2,0
incremental,near,442,0.4,305.830902,12.366077,145,200,5351,582,200,14.201578,0,16,48,39,40,2,0
incremental,near,443,0.5,306.043671,17.135542,105,210,5519,588,210,17.206585,0,16,32,15,40,2,0
incremental,near,444,0.4,302.616882,15.3396,140,204,5326,570,204,15.936644,0,32,30,50,26,2,0
incremental,near,445,0.3,324.922546,18.155239,137,202,5334,623,202,18.065092,0,48,32,15,40,2,0
incremental,near,446,0.6,323.438751,14.998722,120,208,5626,580,208,14.640368,0,16,31,31,40,2,0
incremental,near,447,0.2,327.656067,18.411911,116,205,5500,616,205,17.970242,0,16,16,34,48,2,0
incremental,near,448,0.4,322.649933,14.032746,153,206,5541,625,206,14.902884,0,64,16,31,40,2,0
incremental,near,449,0.4,303.754395,14.237068,113,201,5428,618,201,15.002497,0,48,16,21,26,2,0
incremental,near,450,0.4,300.652466,16.776026,149,203,5457,631,203,18.184381,0,32,16,59,40,2,0
incremental,near,451,0.2,326.914734,20.940767,85,204,5357,582,204,19.593088,0,16,16,25,26,2,0
incremental,near,452,0.7,313.147461,14.675215,128,214,5676,551,214,14.381328,0,16,47,37,26,2,0
incremental,near,453,0.3,311.100922,15.201757,105,201,5363,584,201,15.520841,0,16,32,15,40,2,0
incremental,near,454,0.4,308.120728,17.552155,121,201,5405,608,201,17.715933,0,16,32,31,40,2,0
incremental,near,455,0.3,320.570435,18.045931,117,202,5371,611,202,17.210114,0,16,16,43,40,2,0
incremental,near,456,0.5,317.891144,16.830267,121,203,5484,601,203,16.828007,0,45,12,22,40,2,0
incremental,near,457,0.7,302.021637,15.918211,115,201,5468,558,201,15.584214,0,16,16,41,40,2,0
incremental,near,458,0.5,315.839111,16.172413,121,209,5514,605,209,16.322079,0,48,16,15,40,2,0
incremental,near,459,0.6,315.75351,15.286874,150,200,5355,613,200,16.404394,0,48,32,28,40,2,0
incremental,near,460,0.5,303.256775,15.225622,131,200,5404,612,200,15.967468,0,32,32,25,40,2,0
incremental,near,461,0.6,310.634521,15.046648,133,203,5400,576,203,15.299493,0,48,32,18,33,2,0
incremental,near,462,0.2,284.336639,15.572439,135,202,5389,586,202,16.7733,0,16,64,27,26,2,0
incremental,near,463,0.4,324.361267,16.02825,98,200,5251,584,200,16.673244,0,16,32,22,26,2,0
incremental,near,464,0.6,317.729553,17.060856,96,205,5597,643,205,15.96907,0,16,31,21,26,2,0
incremental,near,465,0.5,311.310577,16.241869,165,202,5342,570,202,17.675581,0,16,48,66,33,2,0
incremental,near,466,0.6,305.864075,14.42044,120,203,5447,556,203,14.768201,0,32,31,15,40,2,0
incremental,near,467,0.5,313.34967,15.947063,102,201,5435,612,201,15.281829,0,16,16,28,40,2,0
incremental,near,468,0.5,314.537048,15.474731,193,203,5313,574,203,15.601972,0,48,64,39,40,2,0
incremental,near,469,0.2,318.274658,15.274589,153,212,5560,539,212,17.362247,0,64,16,31,40,2,0
incremental,near,470,0.6,306.448059,18.928198,135,201,5252,587,201,18.057552,0,16,48,21,48,2,0
incremental,near,471,0.4,319.907104,14.783547,98,203,5472,574,203,15.648442,0,16,16,38,26,2,0
incremental,near,472,0.6,315.409058,16.507387,103,204,5466,600,204,16.406078,0,15,32,21,33,2,0
incremental,near,473,0.6,299.361877,15.365387,128,206,5422,598,206,17.844238,0,32,31,37,26,2,0
incremental,near,474,0.6,294.755676,17.040539,105,202,5292,578,202,16.3584,0,16,32,15,40,2,0
incremental,near,475,0.7,321.800201,17.329203,150,201,5298,629,201,17.377293,0,48,32,28,40,2,0
incremental,near,476,0.4,310.879547,16.670649,153,205,5415,583,205,16.597124,0,64,16,31,40,2,0
incremental,near,477,0.3,288.864502,15.146307,136,200,5329,585,200,16.132374,0,48,31,15,40,2,0
incremental,near,478,0.6,292.428406,17.068205,137,205,5459,608,205,18.100887,0,48,16,31,40,2,0
incremental,near,479,0.4,319.830505,14.969003,149,202,5349,532,202,16.88949,0,32,32,43,40,2,0
incremental,near,480,0.6,318.50177,18.550228,119,217,5740,598,217,17.028336,0,16,32,22,47,2,0
incremental,near,481,0.5,325.521454,13.622965,147,200,5295,618,200,15.179938,0,48,16,35,46,2,0
incremental,near,482,0.3,311.650085,16.398985,121,204,5384,628,204,16.149069,0,16,32,31,40,2,0
incremental,near,483,0.4,299.4328,15.167243,139,201,5326,625,201,15.661386,0,32,16,41,48,2,0
incremental,near,484,0.5,319.633087,16.665867,105,203,5448,578,203,16.000078,0,16,16,31,40,2,0
incremental,near,485,0.6,303.313965,15.806617,117,203,5471,594,203,15.025895,0,32,32,25,26,2,0
incremental,near,486,0.5,311.24118,15.360886,135,216,5720,627,216,15.466238,0,32,16,37,48,2,0
incremental,near,487,0.3,289.909241,16.401819,145,213,5695,636,213,16.289591,0,32,16,55,40,2,0
incremental,near,488,0.5,336.628601,15.538054,137,209,5553,574,209,16.373283,0,32,32,31,40,2,0
incremental,near,489,0.5,311.16272,17.195023,114,201,5390,632,201,17.22963,0,16,31,25,40,2,0
incremental,near,490,0.7,300.2276,13.913888,135,202,5414,578,202,14.783133,0,47,32,21,33,2,0
incremental,near,491,0.5,319.48822,14.046801,135,201,5388,553,201,14.693539,0,64,16,27,26,2,0
incremental,near,492,0.6,301.233704,17.892162,105,202,5397,634,202,18.390171,0,32,16,15,40,2,0
incremental,near,493,0.5,307.579498,14.700931,119,201,5392,613,201,15.105978,0,16,48,27,26,2,0
incremental,near,494,0.6,306.376831,17.311369,139,204,5260,633,204,18.202925,0,48,32,23,34,2,0
incremental,near,495,0.8,310.709961,14.956662,166,201,5414,589,201,15.454321,0,64,32,28,40,2,0
incremental,near,496,0.5,310.255463,14.472754,121,223,5887,581,223,15.079275,0,16,48,15,40,2,0
incremental,near,497,0.6,316.09494,16.409271,151,202,5474,590,202,16.144978,0,16,64,36,33,2,0
incremental,near,498,0.4,295.119324,16.756132,110,210,5515,580,210,16.764681,0,16,32,34,26,2,0
incremental,near,499,0.4,299.020142,16.673435,153,205,5406,573,205,16.432436,0,16,80,15,40,2,0
incremental,near,500,0.5,298.40863,14.869205,137,202,5410,617,202,15.335278,0,48,32,15,40,2,0
incremental,near,501,0.4,302.27536,11.895096,178,203,5268,529,203,14.419204,0,32,64,40,40,2,0
incremental,near,502,0.4,297.359375,17.859863,99,204,5439,562,204,17.307211,0,16,32,23,26,2,0
incremental,near,503,0.4,312.554657,15.409374,109,200,5512,535,200,15.430472,0,16,12,39,40,2,0
incremental,near,504,0.3,301.023926,16.41526,155,200,5440,591,200,16.494139,0,48,32,25,48,2,0
incremental,near,505,0.5,308.158997,18.92856,103,206,5359,629,206,17.572151,0,16,43,8,34,2,0
incremental,near,506,0.7,303.155182,17.453796,104,204,5453,639,204,16.382116,0,16,31,15,40,2,0
incremental,near,507,0.5,302.293945,14.340248,139,203,5389,574,203,16.336391,0,48,32,23,34,2,0
incremental,near,508,0.5,321.948517,18.211096,105,206,5425,622,206,17.284685,0,16,16,31,40,2,0
