index_condition,query_condition,query_id,recall,entry_point_dist,base_layer_entry_dist,upper_layer_dist_computations,base_visited,base_dist_computations,candidates_remaining_at_termination,lb_trace_len,lb_trace_final,layer0_visits,layer1_visits,layer2_visits,layer3_visits,layer4_visits,layer5_visits,layer6_visits
incremental,near,1525,0.1,2203.712891,1534.115967,154,28,852,74,28,1400.30127,0,48,16,64,16,10,0
incremental,near,1526,0.3,2716.79541,1508.544556,161,24,743,76,24,1430.884277,0,32,16,80,23,10,0
incremental,near,1527,0.0,2996.614258,1715.337891,182,25,738,67,25,1672.504272,0,32,32,48,60,10,0
incremental,near,1528,0.0,2500.417725,1472.800659,168,37,1040,75,37,1565.016235,0,16,32,79,31,10,0
incremental,near,1529,0.0,2749.2146,1882.232056,113,26,804,73,26,1840.715088,0,32,16,16,39,10,0
incremental,near,1530,0.0,1995.334839,1438.095947,114,21,653,67,21,1489.575562,0,32,16,45,16,5,0
incremental,near,1531,0.2,2619.72168,1852.588867,137,25,748,58,25,1824.564697,0,16,48,16,47,10,0
incremental,near,1532,0.0,2474.532227,1420.710815,124,30,923,59,30,1446.860962,0,16,63,25,10,10,0
incremental,near,1533,0.1,2567.860596,1605.189575,120,35,1042,74,35,1605.189575,0,16,16,48,30,10,0
incremental,near,1534,0.0,2367.918457,1621.845215,115,23,689,70,23,1534.245239,0,32,16,48,9,10,0
incremental,near,1535,0.0,2458.468262,1679.104492,114,25,766,73,25,1651.854492,0,32,16,16,40,10,0
incremental,near,1536,0.1,2540.387939,1787.889526,83,24,727,82,24,1572.645508,0,16,16,32,9,10,0
incremental,near,1537,0.0,2624.20874,1684.200806,110,23,688,65,23,1783.94458,0,16,32,32,20,10,0
incremental,near,1538,0.1,2409.555664,1425.192749,166,34,1030,70,34,1437.830688,0,48,48,16,44,10,0
incremental,near,1539,0.0,2412.906738,1630.046143,127,32,969,83,32,1589.488281,0,32,32,16,37,10,0
incremental,near,1540,0.0,1953.956787,1520.508301,178,32,979,73,32,1405.432983,0,32,32,48,61,5,0
incremental,near,1541,0.0,2484.217773,1578.779907,212,37,1080,59,37,1485.564697,0,64,80,48,10,10,0
incremental,near,1542,0.0,2825.600098,1648.571899,108,24,752,69,24,1744.584595,0,16,48,16,18,10,0
incremental,near,1543,0.1,2323.262451,1525.527344,110,22,687,64,22,1538.040527,0,16,32,32,20,10,0
incremental,near,1544,0.0,2356.153809,1689.338623,152,25,769,62,25,1620.872192,0,32,32,16,67,5,0
incremental,near,1545,0.0,3005.358398,1926.828125,127,23,718,60,23,1790.174438,0,16,32,16,53,10,0
incremental,near,1546,0.0,1987.234985,1481.283325,125,27,835,81,27,1485.342773,0,16,16,64,24,5,0
incremental,near,1547,0.0,2219.124268,1511.945312,105,31,940,78,31,1396.64209,0,16,48,14,17,10,0
incremental,near,1548,0.0,2038.460693,1645.445068,107,32,951,73,32,1613.234253,0,16,42,28,16,5,0
incremental,near,1549,0.0,2600.525391,1898.84082,149,27,782,74,27,1805.987915,0,16,48,16,59,10,0
incremental,near,1550,0.0,2502.177734,1721.549194,146,28,874,77,28,1563.642334,0,48,16,32,40,10,0
incremental,near,1551,0.1,2616.425537,1676.598877,78,21,645,53,21,1650.573608,0,16,29,14,9,10,0
incremental,near,1552,0.0,2153.587158,1483.383789,115,22,682,69,22,1457.694336,0,48,16,16,25,10,0
incremental,near,1553,0.0,2371.336914,1440.761475,124,24,698,67,24,1482.017212,0,32,16,32,34,10,0
incremental,near,1554,0.0,2415.885254,1682.477539,128,22,652,67,22,1714.876221,0,16,16,48,43,5,0
incremental,near,1555,0.0,2604.808594,1538.740601,160,21,645,66,21,1555.068115,0,76,32,16,26,10,0
incremental,near,1556,0.1,2094.052002,1506.059204,153,23,697,64,23,1594.213257,0,16,32,32,68,5,0
incremental,near,1557,0.0,2420.128662,1606.191772,154,36,1094,67,36,1592.840576,0,48,32,16,48,10,0
incremental,near,1558,0.0,2440.905273,1429.000244,97,25,761,57,25,1479.663208,0,32,16,16,23,10,0
incremental,near,1559,0.0,2411.603027,1355.894775,156,27,824,68,27,1382.851074,0,64,32,32,18,10,0
incremental,near,1560,0.1,1871.39917,1463.814697,123,31,962,61,31,1368.527588,0,16,32,31,39,5,0
incremental,near,1561,0.0,2284.282715,1588.623047,131,27,780,62,27,1485.742798,0,32,48,32,9,10,0
incremental,near,1562,0.1,2465.172363,1540.869873,116,23,685,71,23,1531.928345,0,32,16,32,26,10,0
incremental,near,1563,0.0,2226.844971,1583.258911,127,20,613,56,20,1590.581421,0,32,16,32,42,5,0
incremental,near,1564,0.0,2648.53833,1564.526978,138,26,799,59,26,1634.463013,0,32,48,16,32,10,0
incremental,near,1565,0.0,2794.322021,1838.473145,116,30,910,77,30,1798.681519,0,32,16,48,10,10,0
incremental,near,1566,0.0,2102.286377,1679.199463,148,24,742,62,24,1588.847412,0,16,32,59,36,5,0
incremental,near,1567,0.0,2623.853271,1658.326904,105,24,722,79,24,1713.661133,0,47,16,16,16,10,0
incremental,near,1568,0.0,2227.269531,1600.20813,115,29,897,80,29,1660.712891,0,32,16,32,25,10,0
incremental,near,1569,0.0,2703.616455,1803.738159,114,28,828,70,28,1663.59082,0,32,32,16,24,10,0
incremental,near,1570,0.0,2660.436523,1567.549316,187,22,673,72,22,1528.438721,0,16,46,48,67,10,0
incremental,near,1571,0.0,2144.572754,1414.755371,142,27,839,63,27,1384.736206,0,32,16,32,52,10,0
incremental,near,1572,0.0,2995.220459,1894.528809,118,31,928,81,31,1765.303101,0,16,32,30,30,10,0
incremental,near,1573,0.1,2395.721436,1638.592407,98,24,740,73,24,1669.639526,0,29,14,28,17,10,0
incremental,near,1574,0.0,2265.949219,1709.717163,115,22,665,69,22,1670.281372,0,32,31,15,27,10,0
incremental,near,1575,0.0,2200.262695,1694.849976,108,28,798,60,28,1534.802246,0,11,16,31,40,10,0
incremental,near,1576,0.0,2663.328369,1596.970703,145,26,774,59,26,1694.525879,0,47,32,46,10,10,0
incremental,near,1577,0.0,2269.09375,1587.423218,115,30,872,80,30,1517.01355,0,16,32,48,9,10,0
incremental,near,1578,0.0,2433.927246,1728.073364,83,27,835,67,27,1677.294067,0,16,26,6,25,10,0
incremental,near,1579,0.0,2811.58252,1800.706665,163,28,848,71,28,1827.978394,0,80,16,29,28,10,0
incremental,near,1580,0.0,2509.413574,1641.309204,99,28,824,78,28,1493.810303,0,16,32,16,25,10,0
incremental,near,1581,0.0,2920.401855,1887.102295,98,21,642,68,21,1704.957764,0,16,16,16,40,10,0
incremental,near,1582,0.0,2269.175293,1420.009033,187,26,779,66,26,1617.185547,0,48,80,32,17,10,0
incremental,near,1583,0.1,2398.859375,1722.638794,113,25,765,77,25,1642.843384,0,16,32,16,39,10,0
incremental,near,1584,0.0,2751.802979,1736.65686,115,21,638,55,21,1748.285156,0,48,16,16,25,10,0
incremental,near,1585,0.1,2373.654541,1599.718262,137,25,737,79,25,1573.657959,0,16,48,16,47,10,0
incremental,near,1586,0.0,2621.709473,1728.823608,108,30,933,72,30,1643.379883,0,32,16,32,18,10,0
incremental,near,1587,0.0,1973.13501,1446.016235,97,25,768,72,25,1328.730835,0,16,32,16,28,5,0
incremental,near,1588,0.0,2582.976318,1540.227417,108,24,715,69,24,1580.956665,0,16,16,48,18,10,0
incremental,near,1589,0.0,2719.979004,1498.393433,87,24,734,59,24,1561.38501,0,16,16,16,29,10,0
incremental,near,1590,0.0,2452.693848,1680.7854,140,33,944,80,33,1549.04541,0,16,16,48,50,10,0
incremental,near,1591,0.2,2240.191895,1692.022217,125,28,853,84,28,1590.397583,0,16,32,32,35,10,0
incremental,near,1592,0.0,2394.986328,1681.515381,128,21,630,68,21,1702.317017,0,64,16,16,27,5,0
incremental,near,1593,0.0,2214.154053,1411.832397,121,25,751,62,25,1464.439209,0,16,16,16,63,10,0
incremental,near,1594,0.0,2181.323486,1390.328003,131,34,1045,65,34,1402.403076,0,32,16,48,25,10,0
incremental,near,1595,0.0,2520.50293,1740.860107,126,26,802,78,26,1581.282227,0,16,16,83,1,10,0
incremental,near,1596,0.0,2459.900146,1785.193604,111,28,811,82,28,1587.039429,0,16,16,28,41,10,0
incremental,near,1597,0.1,2376.610352,1722.300659,129,27,793,55,27,1644.007812,0,16,48,16,39,10,0
incremental,near,1598,0.0,2692.700195,1652.202515,137,27,827,74,27,1683.963867,0,32,32,32,31,10,0
incremental,near,1599,0.0,2541.174805,1776.997559,92,27,776,70,27,1698.988037,0,16,16,16,34,10,0
incremental,near,1600,0.0,2649.026855,1587.523682,157,32,973,77,32,1543.791504,0,32,32,45,38,10,0
incremental,near,1601,0.0,2400.131592,1489.066528,174,31,932,74,31,1395.182617,0,48,32,44,40,10,0
incremental,near,1602,0.1,2405.355469,1488.565796,157,31,924,71,31,1542.421631,0,32,16,48,51,10,0
incremental,near,1603,0.1,2671.250488,1760.966187,126,24,579,68,24,1580.969604,0,16,16,32,52,10,0
incremental,near,1604,0.0,2851.795898,1632.157959,126,23,708,63,23,1553.287964,0,32,16,32,36,10,0
incremental,near,1605,0.1,2456.161865,1645.679199,137,34,1001,81,34,1542.902344,0,16,32,16,63,10,0
incremental,near,1606,0.0,2308.199219,1660.883667,72,26,786,83,26,1657.324707,0,16,15,14,17,10,0
incremental,near,1607,0.0,2711.518311,1892.224487,122,24,722,80,24,1729.716431,0,16,16,64,16,10,0
incremental,near,1608,0.0,2675.795166,1744.399414,156,21,635,62,21,1739.102417,0,48,32,32,34,10,0
incremental,near,1609,0.0,2548.83374,1650.693848,171,33,994,75,33,1645.285034,0,64,62,16,19,10,0
incremental,near,1610,0.0,2105.680176,1384.243164,115,26,808,65,26,1436.976562,0,16,48,16,25,10,0
incremental,near,1611,0.2,2089.477539,1489.659546,104,22,666,56,22,1467.8396,0,16,16,40,27,5,0
incremental,near,1612,0.0,2446.325928,1761.076416,136,30,922,72,30,1586.562622,0,16,64,16,30,10,0
incremental,near,1613,0.1,2737.273926,1761.575928,105,33,986,76,33,1634.718384,0,16,16,32,31,10,0
incremental,near,1614,0.1,2682.800049,1727.018799,90,22,663,63,22,1610.323608,0,16,16,16,32,10,0
incremental,near,1615,0.0,2358.268066,1544.25354,98,24,730,65,24,1553.388184,0,32,16,16,24,10,0
incremental,near,1616,0.1,2573.233154,1750.19165,115,23,679,83,23,1690.662598,0,48,16,32,9,10,0
incremental,near,1617,0.0,3096.156494,1729.647461,115,24,713,54,24,1740.790405,0,32,32,16,25,10,0
incremental,near,1618,0.0,2688.371338,1714.441895,115,28,823,74,28,1705.578613,0,32,16,32,25,10,0
incremental,near,1619,0.0,2407.956055,1681.006836,130,24,740,85,24,1528.619873,0,16,16,62,26,10,0
incremental,near,1620,0.1,2260.94043,1352.162109,159,31,956,61,31,1493.618408,0,32,48,32,37,10,0
incremental,near,1621,0.0,2746.366699,1649.226807,99,32,942,65,32,1560.740723,0,16,16,32,25,10,0
incremental,near,1622,0.0,3063.895508,1746.901611,127,30,933,65,30,1841.248779,0,32,16,16,53,10,0
incremental,near,1623,0.0,2471.857666,1617.243164,125,39,1166,66,39,1542.128906,0,32,32,32,24,5,0
incremental,near,1624,0.0,2353.489746,1660.880005,82,24,727,59,24,1631.532471,0,16,16,16,24,10,0
incremental,near,1625,0.0,2684.389893,1707.438965,130,35,1042,74,35,1707.438965,0,32,48,16,24,10,0
incremental,near,1626,0.0,2862.898193,1783.869629,100,30,922,58,30,1777.997192,0,32,16,32,10,10,0
incremental,near,1627,0.0,2492.2854,1599.929199,115,26,808,80,26,1568.500488,0,32,16,32,25,10,0
incremental,near,1628,0.0,2448.880127,1517.84021,208,28,853,58,28,1627.150879,0,32,48,70,48,10,0
incremental,near,1629,0.0,2289.145264,1751.750488,78,21,641,62,21,1587.752319,0,16,16,16,20,10,0
incremental,near,1630,0.0,2244.036865,1617.225098,115,28,863,82,28,1520.195068,0,32,16,32,25,10,0
incremental,near,1631,0.0,2930.931641,1865.950439,99,30,907,75,30,1757.439209,0,16,32,16,25,10,0
incremental,near,1632,0.0,2726.346436,1872.208252,134,24,723,70,24,1745.855957,0,32,32,16,44,10,0
incremental,near,1633,0.1,2380.467041,1663.871582,131,28,849,75,28,1667.239502,0,64,16,16,25,10,0
incremental,near,1634,0.1,2702.053223,1597.396118,141,30,906,79,30,1547.133301,0,32,16,16,67,10,0
incremental,near,1635,0.0,2941.894287,1922.91272,142,31,923,58,31,1883.669922,0,48,16,16,52,10,0
incremental,near,1636,0.0,2581.036621,1568.513184,114,32,960,71,32,1636.688965,0,32,16,32,24,10,0
incremental,near,1637,0.0,2222.698975,1596.0271,168,27,830,61,27,1496.975952,0,64,16,48,30,10,0
incremental,near,1638,0.0,2478.434326,1927.368286,111,28,854,80,28,1804.509399,0,16,32,32,26,5,0
incremental,near,1639,0.0,2264.834229,1351.744141,188,23,712,63,23,1408.249512,0,16,16,96,50,10,0
incremental,near,1640,0.0,2373.80542,1644.065308,122,22,674,60,22,1716.416138,0,48,16,16,32,10,0
incremental,near,1641,0.2,2593.038574,1414.460571,162,27,813,68,27,1465.994385,0,32,80,16,24,10,0
incremental,near,1642,0.0,2082.210938,1449.247803,174,28,824,77,28,1482.08606,0,32,32,64,41,5,0
incremental,near,1643,0.0,2594.912109,1780.244263,160,30,880,69,30,1689.524414,0,16,96,16,22,10,0
incremental,near,1644,0.1,2807.046875,1664.878174,122,26,804,68,26,1596.801392,0,16,32,31,33,10,0
incremental,near,1645,0.0,2537.914795,1649.093994,114,34,1031,68,34,1584.382324,0,16,32,16,40,10,0
incremental,near,1646,0.1,2625.816406,1533.340576,115,28,851,70,28,1587.992188,0,16,48,16,25,10,0
incremental,near,1647,0.0,2235.436768,1671.923462,131,26,800,74,26,1697.498047,0,32,16,48,25,10,0
incremental,near,1648,0.0,2440.725098,1520.229614,114,23,684,64,23,1407.742432,0,16,32,16,40,10,0
incremental,near,1649,0.0,2611.188721,1646.86853,102,36,1053,69,36,1532.540771,0,15,29,15,33,10,0
incremental,near,1650,0.1,2234.868896,1619.629028,129,23,684,62,23,1571.128662,0,16,48,16,39,10,0
incremental,near,1651,0.0,2348.9021,1773.521484,97,34,1048,85,34,1692.342285,0,16,16,16,39,10,0
incremental,near,1652,0.0,2265.207764,1526.715332,82,22,663,76,22,1539.89624,0,16,16,16,24,10,0
incremental,near,1653,0.1,2527.265625,1744.536499,162,34,1017,72,34,1590.056152,0,64,32,32,24,10,0
incremental,near,1654,0.0,2506.52002,1629.468628,94,29,868,77,29,1691.989746,0,16,48,19,1,10,0
incremental,near,1655,0.0,2528.377441,1718.971436,125,26,794,67,26,1554.227783,0,16,16,32,51,10,0
incremental,near,1656,0.0,2668.518311,1666.957642,146,23,697,74,23,1677.645386,0,32,16,64,24,10,0
incremental,near,1657,0.1,2225.229004,1611.435913,123,29,876,76,29,1490.153076,0,32,48,16,17,10,0
incremental,near,1658,0.0,2766.99292,1563.199829,161,40,1230,71,40,1574.224121,0,32,48,16,55,10,0
incremental,near,1659,0.1,3023.044922,1791.032959,119,25,736,74,25,1844.926758,0,58,25,16,10,10,0
incremental,near,1660,0.0,2476.106445,1736.360107,161,25,744,74,25,1700.168945,0,32,16,80,28,5,0
incremental,near,1661,0.0,2302.397705,1515.017578,145,24,747,72,24,1526.564819,0,32,32,16,55,10,0
incremental,near,1662,0.0,2837.922363,1824.608032,96,24,725,75,24,1704.238647,0,16,32,16,22,10,0
incremental,near,1663,0.2,2339.759521,1431.27063,114,26,779,49,26,1703.907959,0,48,16,16,24,10,0
incremental,near,1664,0.1,2265.77832,1651.884521,153,26,754,75,26,1496.730103,0,32,32,16,63,10,0
incremental,near,1665,0.0,2556.507324,1773.468506,115,32,947,73,32,1650.716675,0,16,32,16,41,10,0
incremental,near,1666,0.0,2683.949463,1561.390259,115,22,648,67,22,1694.699219,0,16,32,32,25,10,0
incremental,near,1667,0.0,2572.908936,1617.017578,153,27,840,75,27,1598.661499,0,32,32,16,63,10,0
incremental,near,1668,0.1,2386.312256,1582.919312,126,22,687,63,22,1619.180664,0,16,32,32,36,10,0
incremental,near,1669,0.0,2158.776123,1531.264648,100,30,929,74,30,1351.762573,0,16,32,32,10,10,0
incremental,near,1670,0.0,2558.735107,1374.600586,131,28,855,69,28,1454.875,0,48,16,16,41,10,0
incremental,near,1671,0.0,2216.793213,1435.844849,90,22,648,71,22,1374.17749,0,16,16,32,16,10,0
incremental,near,1672,0.0,2496.880615,1553.855591,155,22,659,65,22,1642.858398,0,48,16,32,49,10,0
incremental,near,1673,0.0,2345.505371,1407.05896,211,35,1044,68,35,1407.87561,0,48,80,16,57,10,0
incremental,near,1674,0.0,2306.885254,1459.19812,131,31,950,69,31,1469.347656,0,32,48,16,25,10,0
incremental,near,1675,0.0,2732.32959,1807.558838,138,25,746,67,25,1679.25708,0,16,48,32,32,10,0
incremental,near,1676,0.0,3007.797363,1676.164795,110,26,771,67,26,1750.14856,0,32,32,35,1,10,0
incremental,near,1677,0.0,2891.575928,1991.72522,83,29,887,78,29,1770.983032,0,16,32,16,9,10,0
incremental,near,1678,0.0,2527.699707,1728.585815,133,29,862,85,29,1590.887695,0,16,16,16,75,10,0
incremental,near,1679,0.1,2372.574951,1736.409546,82,23,716,78,23,1481.939453,0,16,16,16,24,10,0
incremental,near,1680,0.0,2732.548828,1760.747192,99,30,911,61,30,1824.477539,0,16,16,32,25,10,0
incremental,near,1681,0.1,2362.402832,1625.628418,115,34,1059,74,34,1564.830322,0,16,42,27,20,10,0
incremental,near,1682,0.0,2146.855225,1567.82312,125,32,987,81,32,1444.510254,0,16,48,32,19,10,0
incremental,near,1683,0.0,2896.51709,1758.907349,98,31,908,68,31,1679.401245,0,16,16,32,24,10,0
incremental,near,1684,0.0,2325.92041,1452.860962,159,31,957,74,31,1446.938354,0,48,16,48,37,10,0
incremental,near,1685,0.0,2320.540283,1601.2771,114,29,899,69,29,1566.189331,0,16,16,48,24,10,0
incremental,near,1686,0.0,2312.329102,1696.881958,115,26,803,71,26,1603.289062,0,16,16,16,62,5,0
incremental,near,1687,0.0,2344.715576,1583.312988,99,29,851,62,29,1599.41394,0,32,16,32,9,10,0
incremental,near,1688,0.1,2340.885986,1627.0,99,44,1320,82,44,1526.353271,0,16,16,32,25,10,0
incremental,near,1689,0.1,2239.726562,1606.686279,91,36,1110,86,36,1470.645752,0,16,16,32,17,10,0
incremental,near,1690,0.0,2095.615234,1758.937622,143,34,1000,76,34,1637.874023,0,29,64,29,16,5,0
incremental,near,1691,0.1,2531.803467,1568.453369,157,30,902,83,30,1513.517578,0,16,32,48,51,10,0
incremental,near,1692,0.0,2739.167725,1619.87146,125,24,742,63,24,1718.564697,0,16,32,32,35,10,0
incremental,near,1693,0.1,2109.246826,1605.799927,145,35,1065,71,35,1503.111084,0,32,32,48,28,5,0
incremental,near,1694,0.0,2214.313232,1499.645752,109,24,733,69,24,1506.29895,0,16,32,16,35,10,0
incremental,near,1695,0.0,2915.544189,1596.797485,100,22,683,67,22,1690.717041,0,16,32,16,26,10,0
incremental,near,1696,0.0,2764.64917,2122.700928,75,31,927,74,31,1995.050537,0,16,16,16,17,10,0
incremental,near,1697,0.1,2286.318604,1809.512207,146,23,707,71,23,1762.171143,0,32,32,61,16,5,0
incremental,near,1698,0.2,2260.393799,1449.421143,169,29,884,71,29,1464.116455,0,48,16,32,63,10,0
incremental,near,1699,0.0,2629.290771,1672.924805,127,35,1066,65,35,1626.747437,0,32,16,32,37,10,0
incremental,near,1700,0.1,2546.343018,1323.764771,115,25,760,58,25,1376.573608,0,32,32,32,9,10,0
incremental,near,1701,0.0,2562.906982,1710.072266,130,25,741,77,25,1581.687256,0,16,64,16,24,10,0
incremental,near,1702,0.0,2283.2146,1530.158081,162,27,778,70,27,1544.296509,0,48,64,16,24,10,0
incremental,near,1703,0.1,2526.659912,1625.587402,114,36,1016,71,36,1609.645508,0,32,16,32,24,10,0
incremental,near,1704,0.1,2663.993652,1768.77832,100,21,594,66,21,1696.737061,0,16,16,32,26,10,0
incremental,near,1705,0.0,2595.640869,1441.994141,113,26,797,51,26,1585.177856,0,32,16,16,39,10,0
incremental,near,1706,0.0,2645.45166,1520.819702,115,22,674,63,22,1624.692505,0,48,16,16,25,10,0
incremental,near,1707,0.0,2215.970703,1460.212769,124,23,685,62,23,1416.771484,0,16,32,16,50,10,0
incremental,near,1708,0.1,2910.244629,1922.842529,125,38,1146,66,38,1820.490723,0,48,16,16,35,10,0
incremental,near,1709,0.0,2099.053711,1362.900024,161,38,1156,75,38,1349.883545,0,48,32,16,55,10,0
incremental,near,1710,0.0,2733.446777,1528.553467,139,31,946,61,31,1526.735352,0,64,16,16,33,10,0
incremental,near,1711,0.0,2936.085205,1720.593628,170,25,705,72,25,1794.963745,0,32,46,41,41,10,0
incremental,near,1712,0.1,2309.682129,1500.250854,146,27,786,78,27,1415.704834,0,32,32,16,56,10,0
incremental,near,1713,0.1,2763.584717,1802.14856,147,43,1318,74,43,1668.351929,0,16,48,32,41,10,0
incremental,near,1714,0.0,2330.65625,1519.345947,115,21,611,72,21,1486.226807,0,32,16,32,25,10,0
incremental,near,1715,0.0,2155.215332,1702.515015,87,27,818,76,27,1643.852661,0,15,13,15,39,5,0
incremental,near,1716,0.0,2333.596436,1275.901978,91,26,797,53,26,1423.292603,0,23,32,16,10,10,0
incremental,near,1717,0.0,2467.225586,1770.041748,108,33,993,99,33,1522.605835,0,14,16,16,52,10,0
incremental,near,1718,0.1,2499.850342,1664.017212,155,32,990,64,32,1587.574219,0,32,16,32,65,10,0
incremental,near,1719,0.0,2468.169678,1734.030029,141,21,631,61,21,1629.662354,0,16,32,82,1,10,0
incremental,near,1720,0.0,2540.220703,1651.57373,96,28,855,85,28,1490.11145,0,16,16,16,38,10,0
incremental,near,1721,0.0,2712.035156,1690.155884,157,25,766,67,25,1665.138062,0,48,32,32,35,10,0
incremental,near,1722,0.0,2421.981689,1609.800537,110,33,993,83,33,1488.901489,0,32,16,32,20,10,0
incremental,near,1723,0.0,2096.57251,1561.098755,114,24,709,60,24,1725.123657,0,32,16,16,40,10,0
incremental,near,1724,0.0,2578.768066,1824.535889,108,26,773,80,26,1716.140137,0,16,32,32,18,10,0
incremental,near,1725,0.0,2441.588867,1618.847168,107,34,1047,66,34,1515.980103,0,48,16,16,17,10,0
incremental,near,1726,0.0,2143.255371,1797.652832,131,28,830,74,28,1660.500244,0,48,32,32,9,10,0
incremental,near,1727,0.1,2911.191895,1853.015381,80,27,761,69,27,1692.005615,0,16,16,16,22,10,0
incremental,near,1728,0.0,1967.554932,1614.860718,108,26,783,90,26,1389.439819,0,16,16,31,35,10,0
incremental,near,1729,0.0,3026.113037,1729.463989,160,39,1150,68,39,1688.403564,0,48,16,32,54,10,0
incremental,near,1730,0.0,2477.748047,1588.94751,101,23,710,64,23,1616.366821,0,32,16,16,27,10,0
incremental,near,1731,0.0,2859.97998,1837.456299,122,25,707,66,25,1854.698975,0,16,16,16,64,10,0
incremental,near,1732,0.0,2479.345947,1393.983643,128,21,621,73,21,1507.655396,0,32,32,13,41,10,0
incremental,near,1733,0.2,2598.690674,1843.06543,90,33,1012,75,33,1716.976685,0,16,16,16,32,10,0
incremental,near,1734,0.0,2772.461426,1686.470337,125,25,773,67,25,1798.689209,0,16,16,48,35,10,0
incremental,near,1735,0.0,2935.429932,1753.498291,115,23,718,66,23,1649.557617,0,16,48,32,9,10,0
incremental,near,1736,0.0,2472.698486,1431.733032,163,26,795,75,26,1528.350464,0,48,32,48,25,10,0
incremental,near,1737,0.0,2596.622314,1640.213135,95,23,693,68,23,1859.181641,0,16,29,31,9,10,0
incremental,near,1738,0.0,2205.299805,1481.753296,99,27,821,62,27,1458.071045,0,16,16,16,41,10,0
incremental,near,1739,0.0,2750.862305,1534.358398,130,22,641,58,22,1605.433105,0,48,16,32,24,10,0
incremental,near,1740,0.0,2382.894043,1464.604858,142,28,857,74,28,1416.546021,0,16,80,16,20,10,0
incremental,near,1741,0.0,2559.933594,1664.94043,108,22,683,65,22,1723.485718,0,32,16,32,18,10,0
incremental,near,1742,0.0,2597.796631,1697.841919,135,23,717,75,23,1650.918945,0,16,40,32,37,10,0
incremental,near,1743,0.0,2448.626953,1815.9552,90,27,830,74,27,1738.849609,0,16,32,16,16,10,0
incremental,near,1744,0.0,2242.391113,1715.591309,161,31,949,65,31,1638.449951,0,16,16,96,28,5,0
incremental,near,1745,0.0,2760.980713,1583.031494,130,32,983,79,32,1462.213257,0,16,32,16,56,10,0
incremental,near,1746,0.0,2938.700684,1770.581421,126,24,707,61,24,1852.656372,0,16,16,32,52,10,0
incremental,near,1747,0.1,2130.774414,1331.630615,98,22,663,67,22,1455.473267,0,16,16,32,24,10,0
incremental,near,1748,0.0,2588.201416,1551.480713,137,28,832,61,28,1537.593262,0,16,64,16,31,10,0
incremental,near,1749,0.0,2268.428711,1433.47168,162,23,688,61,23,1550.984253,0,32,64,16,40,10,0
incremental,near,1750,0.1,2809.560303,1928.104492,94,25,752,59,25,1876.865234,0,16,16,32,20,10,0
incremental,near,1751,0.0,2336.887207,1512.851318,156,42,1261,84,42,1577.901733,0,16,32,64,34,10,0
incremental,near,1752,0.0,2781.192871,2114.898682,114,25,747,63,25,2020.459717,0,32,16,32,24,10,0
incremental,near,1753,0.0,2104.551025,1507.231445,129,35,1087,65,35,1453.083252,0,48,29,32,10,10,0
incremental,near,1754,0.0,2242.497803,1364.47998,131,25,756,61,25,1497.134521,0,32,32,47,10,10,0
incremental,near,1755,0.1,2474.583008,1814.229004,143,24,728,82,24,1665.612183,0,32,16,32,58,5,0
incremental,near,1756,0.0,2444.222168,1960.991455,114,24,706,72,24,1675.134766,0,16,16,48,24,10,0
incremental,near,1757,0.1,2544.073242,1837.894409,127,26,798,74,26,1655.762207,0,32,14,16,55,10,0
incremental,near,1758,0.0,1924.174072,1517.128418,114,35,1055,75,35,1520.741455,0,32,32,29,16,5,0
incremental,near,1759,0.0,2468.182617,1652.348389,130,31,960,71,31,1676.643799,0,64,16,16,24,10,0
incremental,near,1760,0.0,2672.958252,1773.762329,130,30,924,70,30,1820.920288,0,32,16,48,24,10,0
incremental,near,1761,0.0,2790.387939,1755.252319,112,32,954,62,32,1784.323608,0,13,48,32,9,10,0
incremental,near,1762,0.0,2410.255615,1646.087646,93,29,893,74,29,1634.87085,0,16,32,34,1,10,0
incremental,near,1763,0.0,2562.323242,1780.067383,116,24,706,61,24,1686.562866,0,16,16,48,26,10,0
incremental,near,1764,0.0,2184.268066,1583.310303,117,25,777,77,25,1518.953613,0,32,16,32,32,5,0
incremental,near,1765,0.0,2437.946289,1746.841064,109,29,889,80,29,1638.528687,0,16,16,32,35,10,0
incremental,near,1766,0.0,2762.479248,1648.180054,120,21,642,72,21,1655.718018,0,32,32,14,32,10,0
incremental,near,1767,0.0,2642.207031,1646.442993,153,23,633,61,23,1578.294189,0,32,64,16,31,10,0
incremental,near,1768,0.0,2393.196289,1595.200073,128,29,869,64,29,1597.876831,0,16,16,31,55,10,0
incremental,near,1769,0.0,2270.220459,1747.523193,136,27,842,85,27,1579.605347,0,16,32,48,30,10,0
incremental,near,1770,0.0,2530.599609,1669.7229,130,32,919,78,32,1650.434814,0,32,32,32,24,10,0
incremental,near,1771,0.1,2342.20752,1501.206299,153,37,1146,82,37,1463.499634,0,32,32,32,47,10,0
incremental,near,1772,0.0,2449.007324,1733.75293,159,26,787,74,26,1692.120605,0,32,48,32,37,10,0
incremental,near,1773,0.1,2534.156006,1546.461792,135,39,1172,58,39,1605.687012,0,64,16,16,29,10,0
incremental,near,1774,0.0,2579.649658,1752.840332,130,32,970,77,32,1668.207153,0,16,32,32,40,10,0
incremental,near,1775,0.0,2378.409912,1699.244873,115,27,768,64,27,1704.095215,0,48,16,32,9,10,0
