query_id,shift,recall,entry_point_distance,base_layer_entry_distance,upper_layer_dist_comps,base_layer_visited,base_layer_dist_comps,candidates_remaining,trace_length,layer_0_visits,layer_1_visits,layer_2_visits,layer_3_visits,layer_4_visits,layer_5_visits
81,0.5,0.6,247.24942016601562,190.3185577392578,70,204,4988,506,204,0,32,16,22,0,0
82,0.5,0.7,324.45806884765625,232.96575927734375,70,201,4808,525,201,0,16,32,22,0,0
83,0.5,0.7,258.3813171386719,203.9913787841797,93,201,4916,585,201,0,32,56,5,0,0
84,0.5,0.9,310.8659973144531,195.59060668945312,78,210,5000,588,210,0,16,31,31,0,0
85,0.5,0.6,282.7754211425781,196.1597900390625,69,202,4918,572,202,0,32,16,21,0,0
86,0.5,0.7,274.6545104980469,215.98843383789062,69,201,4799,536,201,0,16,32,21,0,0
87,0.5,0.5,232.61997985839844,232.61997985839844,29,200,4823,542,200,0,15,9,5,0,0
88,0.5,0.8,262.5724182128906,203.90325927734375,96,201,4770,534,201,0,47,32,17,0,0
89,0.5,0.6,276.96136474609375,219.05213928222656,82,200,4796,577,200,0,48,16,18,0,0
90,0.5,0.4,304.57147216796875,212.9184112548828,54,200,4878,555,200,0,16,16,22,0,0
91,0.5,0.7,234.2003936767578,209.47866821289062,55,205,5067,612,205,0,16,29,10,0,0
92,0.5,0.9,283.78070068359375,208.9377899169922,54,202,4833,535,202,0,16,16,22,0,0
93,0.5,0.7,332.5794372558594,212.8035430908203,89,207,4956,564,207,0,32,47,10,0,0
94,0.5,0.7,256.6551513671875,202.646484375,55,202,4879,538,202,0,29,15,11,0,0
95,0.5,0.6,327.9970397949219,220.12322998046875,70,202,4797,558,202,0,32,16,22,0,0
96,0.5,0.5,296.61431884765625,201.78836059570312,55,201,4888,570,201,0,28,12,15,0,0
97,0.5,0.7,304.0422058105469,197.07278442382812,70,202,4728,530,202,0,32,16,22,0,0
98,0.5,0.8,277.1376647949219,201.2479705810547,85,201,4812,521,201,0,48,16,21,0,0
99,0.5,0.8,326.5354309082031,206.20555114746094,86,200,4749,529,200,0,48,16,22,0,0
100,0.5,0.6,284.18756103515625,209.35755920410156,53,203,4928,545,203,0,16,16,21,0,0
101,0.5,0.6,280.22430419921875,208.10108947753906,50,202,4774,565,202,0,16,16,18,0,0
102,0.5,0.6,247.27658081054688,174.9512176513672,69,203,4917,573,203,0,32,16,21,0,0
103,0.5,0.5,263.2327575683594,192.73330688476562,94,200,4840,594,200,0,32,41,21,0,0
104,0.5,0.5,289.2794189453125,224.3541717529297,104,201,4792,554,201,0,32,40,32,0,0
105,0.5,0.5,250.31187438964844,202.95997619628906,61,202,4827,550,202,0,47,9,5,0,0
106,0.5,0.9,261.9638366699219,211.98709106445312,68,200,4774,537,200,0,32,16,20,0,0
107,0.5,0.4,358.0630187988281,267.398681640625,105,207,4887,603,207,0,32,47,26,0,0
108,0.5,0.4,317.0608215332031,222.0294189453125,68,201,4849,570,201,0,32,16,20,0,0
109,0.5,0.6,271.5076904296875,202.44180297851562,83,200,4869,548,200,0,16,46,21,0,0
110,0.5,0.6,317.25689697265625,244.04690551757812,69,203,4882,569,203,0,32,16,21,0,0
111,0.5,0.8,281.46502685546875,211.82476806640625,53,200,4824,599,200,0,16,16,21,0,0
112,0.5,0.6,306.5441589355469,224.2693328857422,84,205,4903,605,205,0,16,46,22,0,0
113,0.5,0.6,302.2673034667969,215.0472412109375,82,201,4815,581,201,0,32,30,20,0,0
114,0.5,0.7,363.2057800292969,213.3795623779297,86,200,4775,535,200,0,48,16,22,0,0
115,0.5,0.6,336.74090576171875,230.94883728027344,68,212,4994,603,212,0,32,12,24,0,0
116,0.5,0.7,308.6546630859375,174.92535400390625,124,206,4872,608,206,0,64,32,28,0,0
117,0.5,0.8,251.53610229492188,202.93421936035156,100,202,4815,559,202,0,32,48,20,0,0
118,0.5,0.7,319.7987060546875,190.4822540283203,68,201,4826,617,201,0,32,16,20,0,0
119,0.5,0.2,329.52471923828125,238.05294799804688,83,200,4834,572,200,0,31,30,22,0,0
120,0.5,0.6,303.3323059082031,219.90869140625,96,201,4850,617,201,0,32,32,32,0,0
121,0.5,0.7,313.1213073730469,202.95362854003906,45,201,4904,577,201,0,10,26,9,0,0
122,0.5,0.5,320.5101318359375,232.26962280273438,70,211,5025,571,211,0,32,16,22,0,0
123,0.5,0.7,304.7900390625,204.07662963867188,57,202,4891,543,202,0,16,31,10,0,0
124,0.5,0.8,269.88812255859375,218.74119567871094,57,205,4945,534,205,0,15,31,11,0,0
125,0.5,0.8,313.5284729003906,209.40965270996094,53,203,4886,558,203,0,16,16,21,0,0
126,0.5,0.8,274.752685546875,204.84292602539062,116,201,4854,505,201,0,64,15,37,0,0
127,0.5,1.0,293.5275573730469,225.376953125,69,201,4793,555,201,0,32,16,21,0,0
128,0.5,0.6,273.8938293457031,221.08973693847656,54,202,4998,554,202,0,16,16,22,0,0
129,0.5,0.9,302.1683654785156,198.7927703857422,82,201,4821,566,201,0,48,16,18,0,0
130,0.5,0.7,279.1741027832031,208.74774169921875,99,200,4817,553,200,0,47,30,22,0,0
131,0.5,0.7,284.4433898925781,193.78294372558594,89,203,4852,574,203,0,43,26,20,0,0
132,0.5,0.5,281.2095642089844,211.66917419433594,75,202,4994,588,202,0,32,38,5,0,0
133,0.5,0.8,277.1082458496094,204.0998992919922,103,200,4884,559,200,0,48,29,26,0,0
134,0.5,0.7,274.8430480957031,223.15969848632812,69,201,4725,562,201,0,16,26,27,0,0
135,0.5,0.7,322.48748779296875,213.38339233398438,57,202,4856,521,202,0,32,15,10,0,0
136,0.5,0.6,293.5883483886719,195.34521484375,68,201,4931,553,201,0,16,27,25,0,0
137,0.5,0.7,288.1123046875,182.39370727539062,113,200,4831,578,200,0,48,28,37,0,0
138,0.5,0.6,301.9356689453125,237.42750549316406,58,202,4781,579,202,0,16,31,11,0,0
139,0.5,0.9,307.8619689941406,217.81375122070312,70,215,5059,544,215,0,32,16,22,0,0
140,0.5,0.8,251.71975708007812,175.11862182617188,137,200,4800,539,200,0,62,48,27,0,0
141,0.5,0.8,265.43634033203125,229.3138885498047,45,201,4780,543,201,0,16,24,5,0,0
142,0.5,0.6,301.0288391113281,197.7660369873047,101,201,4838,550,201,0,48,32,21,0,0
143,0.5,0.8,309.0605773925781,252.62405395507812,95,202,4877,550,202,0,14,56,25,0,0
144,0.5,0.4,305.6424560546875,201.5270233154297,80,201,4811,483,201,0,32,16,32,0,0
145,0.5,0.7,291.0826721191406,186.89938354492188,74,202,4994,546,202,0,32,31,11,0,0
146,0.5,0.9,323.41192626953125,193.72669982910156,85,200,4789,520,200,0,32,32,21,0,0
147,0.5,0.6,294.8944396972656,218.0955047607422,73,202,4758,584,202,0,32,31,10,0,0
148,0.5,0.8,291.041015625,218.68359375,70,201,4772,531,201,0,32,16,22,0,0
149,0.5,0.8,262.5760192871094,188.92721557617188,86,204,4929,581,204,0,32,32,22,0,0
150,0.5,0.3,279.4132080078125,222.25399780273438,81,216,5188,571,216,0,32,32,17,0,0
151,0.5,0.6,276.46417236328125,206.71339416503906,54,200,4755,550,200,0,16,16,22,0,0
152,0.5,0.5,321.0853271484375,234.7133026123047,53,200,4673,551,200,0,16,16,21,0,0
153,0.5,1.0,319.85821533203125,200.16551208496094,54,201,4771,540,201,0,16,16,22,0,0
154,0.5,0.8,291.3630676269531,211.31546020507812,85,208,4807,572,208,0,32,32,21,0,0
155,0.5,0.7,273.57611083984375,191.87637329101562,73,200,4799,558,200,0,45,7,21,0,0
156,0.5,0.9,278.3514404296875,198.28915405273438,42,200,4867,566,200,0,16,15,11,0,0
157,0.5,0.6,252.65284729003906,172.58103942871094,64,206,4878,580,206,0,16,31,17,0,0
158,0.5,0.8,326.46087646484375,214.2091827392578,54,204,4958,575,204,0,16,16,22,0,0
159,0.5,0.7,274.6549377441406,203.6518096923828,82,202,4951,596,202,0,16,46,20,0,0
160,0.5,0.4,249.8742218017578,211.12387084960938,72,204,4895,530,204,0,16,45,11,0,0
161,0.5,0.8,268.3594970703125,199.8563232421875,62,201,4874,555,201,0,16,41,5,0,0
162,0.5,0.7,294.8240966796875,190.59132385253906,74,202,4881,548,202,0,16,47,11,0,0
163,0.5,0.6,243.89678955078125,174.69760131835938,74,221,5306,544,221,0,32,31,11,0,0
164,0.5,0.7,262.6965026855469,222.2750701904297,54,201,4857,549,201,0,16,16,22,0,0
165,0.5,0.7,239.83982849121094,193.64285278320312,53,200,4892,535,200,0,16,16,21,0,0
166,0.5,0.6,318.02008056640625,192.56407165527344,69,201,4806,522,201,0,32,16,21,0,0
167,0.5,1.0,277.4114074707031,200.9882049560547,81,202,4945,561,202,0,32,31,18,0,0
168,0.5,0.5,278.11907958984375,197.8453826904297,87,200,4844,554,200,0,16,44,27,0,0
169,0.5,0.6,378.3249206542969,210.8680877685547,69,200,4688,511,200,0,32,16,21,0,0
170,0.5,0.6,273.310546875,182.69297790527344,74,201,4868,546,201,0,32,31,11,0,0
171,0.5,0.6,321.9910888671875,237.62818908691406,70,202,4844,589,202,0,32,16,22,0,0
172,0.5,0.7,292.29559326171875,212.6436004638672,88,202,4749,558,202,0,16,49,23,0,0
173,0.5,0.6,282.8331604003906,238.04608154296875,66,200,4718,537,200,0,15,30,21,0,0
174,0.5,0.4,331.86737060546875,221.74673461914062,69,204,4932,533,204,0,32,16,21,0,0
175,0.5,0.5,329.0205383300781,222.63035583496094,53,200,4893,583,200,0,16,16,21,0,0
176,0.5,0.7,276.9327087402344,217.06150817871094,85,200,4872,522,200,0,32,31,22,0,0
177,0.5,0.8,328.53448486328125,210.80075073242188,56,201,4795,547,201,0,16,15,25,0,0
178,0.5,0.9,252.4459991455078,210.35784912109375,59,200,4879,560,200,0,16,38,5,0,0
179,0.5,0.5,302.12030029296875,207.7618408203125,68,201,4728,530,201,0,16,28,24,0,0
180,0.5,0.9,260.88232421875,226.41546630859375,65,202,4854,503,202,0,16,23,26,0,0
181,0.5,0.9,356.5281677246094,250.68746948242188,81,206,4919,579,206,0,31,30,20,0,0
182,0.5,0.9,315.62066650390625,222.30455017089844,92,202,4838,582,202,0,32,43,17,0,0
183,0.5,1.0,253.80836486816406,214.5974578857422,70,201,4958,561,201,0,16,32,22,0,0
184,0.5,0.6,238.19992065429688,168.19451904296875,69,201,4703,532,201,0,32,16,21,0,0
185,0.5,0.6,317.046630859375,217.4389190673828,106,207,4890,586,207,0,47,32,27,0,0
186,0.5,0.6,284.51708984375,220.29653930664062,85,201,4853,588,201,0,16,48,21,0,0
187,0.5,0.7,330.96490478515625,239.00411987304688,89,202,4870,637,202,0,32,31,26,0,0
188,0.5,0.7,258.9225158691406,209.782470703125,78,204,5026,578,204,0,48,25,5,0,0
189,0.5,0.7,293.8118591308594,217.87818908691406,66,203,4955,538,203,0,16,32,18,0,0
190,0.5,0.6,272.8826599121094,221.1398162841797,39,204,4850,566,204,0,12,12,15,0,0
191,0.5,0.6,300.123046875,229.4755401611328,83,204,4871,584,204,0,31,30,22,0,0
192,0.5,0.7,346.63525390625,234.16664123535156,81,200,4674,504,200,0,32,32,17,0,0
193,0.5,0.4,251.98529052734375,173.46563720703125,69,201,4899,531,201,0,32,16,21,0,0
194,0.5,0.5,294.6439514160156,211.4270477294922,70,201,4721,577,201,0,32,16,22,0,0
195,0.5,0.5,304.66461181640625,229.94659423828125,68,202,4745,512,202,0,16,30,22,0,0
196,0.5,0.7,285.4976806640625,199.52755737304688,76,201,4678,560,201,0,16,39,21,0,0
197,0.5,0.6,278.1263122558594,181.73397827148438,70,206,4960,552,206,0,32,16,22,0,0
198,0.5,0.8,332.56756591796875,227.7527313232422,68,202,4963,523,202,0,32,16,20,0,0
199,0.5,0.8,291.6999206542969,235.92820739746094,76,202,4804,511,202,0,16,31,29,0,0
0,1.0,0.3,322.6681213378906,246.12637329101562,83,203,4782,541,203,0,43,35,5,0,0
1,1.0,0.7,340.27252197265625,257.17523193359375,57,200,4740,551,200,0,15,31,11,0,0
2,1.0,0.5,355.8259582519531,296.3937683105469,94,200,4793,601,200,0,48,41,5,0,0
3,1.0,0.7,381.7657470703125,287.3235168457031,99,218,5190,619,218,0,47,30,22,0,0
4,1.0,0.6,454.7391357421875,322.7364501953125,82,201,4737,540,201,0,32,32,18,0,0
5,1.0,0.3,413.9608154296875,288.7574157714844,69,201,4822,552,201,0,32,16,21,0,0
6,1.0,0.3,376.84735107421875,309.299072265625,69,216,5137,510,216,0,32,16,21,0,0
7,1.0,0.2,346.5884704589844,301.7795104980469,41,202,4752,550,202,0,16,15,10,0,0
8,1.0,0.8,322.9769287109375,279.658447265625,73,200,4706,557,200,0,48,15,10,0,0
9,1.0,0.6,356.4657897949219,267.5561828613281,69,205,4875,528,205,0,32,16,21,0,0
10,1.0,0.4,379.6657409667969,304.1640625,101,201,4714,514,201,0,48,32,21,0,0
11,1.0,0.6,318.94189453125,318.94189453125,29,201,4895,574,201,0,15,9,5,0,0
12,1.0,0.6,397.4401550292969,290.1861877441406,69,203,4878,570,203,0,32,16,21,0,0
13,1.0,0.7,326.3417663574219,249.92193603515625,69,214,5083,541,214,0,32,16,21,0,0
14,1.0,0.7,357.03131103515625,251.64370727539062,71,204,4884,544,204,0,44,12,15,0,0
15,1.0,0.3,358.88922119140625,309.6833190917969,45,206,4789,582,206,0,11,24,10,0,0
16,1.0,0.6,369.7708740234375,302.7135314941406,69,203,4891,593,203,0,32,16,21,0,0
17,1.0,0.5,378.3117370605469,311.5920715332031,69,204,4824,590,204,0,16,26,27,0,0
18,1.0,0.7,467.5478515625,371.1372375488281,69,208,4934,607,208,0,32,16,21,0,0
19,1.0,0.7,390.550048828125,260.5732116699219,68,200,4687,543,200,0,32,16,20,0,0
20,1.0,0.9,294.5122375488281,229.35336303710938,99,225,5355,577,225,0,16,56,27,0,0
21,1.0,0.5,352.3515625,280.67864990234375,85,200,4787,583,200,0,48,16,21,0,0
22,1.0,0.5,382.25421142578125,306.1932373046875,53,200,4719,553,200,0,16,16,21,0,0
23,1.0,0.9,336.0603332519531,252.06761169433594,69,200,4729,576,200,0,32,16,21,0,0
24,1.0,0.7,326.4664001464844,233.721923828125,68,206,4843,527,206,0,32,16,20,0,0
25,1.0,0.5,349.78619384765625,292.1428527832031,78,207,4739,595,207,0,16,57,5,0,0
26,1.0,0.4,428.37335205078125,300.70660400390625,52,204,4757,608,204,0,16,16,20,0,0
27,1.0,0.7,373.531005859375,308.8756103515625,69,204,4831,566,204,0,32,16,21,0,0
28,1.0,0.7,361.703125,292.73876953125,89,202,4867,571,202,0,48,31,10,0,0
29,1.0,0.5,353.9527282714844,278.5214538574219,62,202,4757,550,202,0,32,25,5,0,0
30,1.0,0.6,368.0743408203125,281.0109558105469,86,225,5267,592,225,0,32,32,22,0,0
31,1.0,0.5,337.1475830078125,295.4336242675781,93,206,4762,587,206,0,64,24,5,0,0
32,1.0,0.5,363.301513671875,315.0383605957031,58,201,4780,537,201,0,16,37,5,0,0
33,1.0,0.7,382.68756103515625,290.0502624511719,86,204,4704,505,204,0,48,16,22,0,0
34,1.0,0.4,343.3502197265625,275.1335754394531,69,203,4743,607,203,0,32,16,21,0,0
35,1.0,0.3,377.2440490722656,289.1634521484375,69,200,4865,523,200,0,32,16,21,0,0
36,1.0,1.0,463.35809326171875,321.2892150878906,69,202,4838,560,202,0,16,26,27,0,0
37,1.0,0.6,353.5346374511719,255.16612243652344,62,200,4626,593,200,0,32,25,5,0,0
38,1.0,0.8,366.3278503417969,312.9138488769531,70,201,4790,570,201,0,32,16,22,0,0
39,1.0,0.8,323.5870361328125,323.5870361328125,29,201,4616,546,201,0,15,9,5,0,0
40,1.0,0.6,396.80194091796875,322.73004150390625,70,207,4907,571,207,0,32,16,22,0,0
41,1.0,0.5,390.3255920410156,294.1133728027344,85,209,4969,608,209,0,32,32,21,0,0
42,1.0,0.5,359.2203063964844,274.4811096191406,69,213,4959,546,213,0,32,16,21,0,0
43,1.0,0.2,486.40625,351.68609619140625,70,210,4945,564,210,0,32,16,22,0,0
44,1.0,0.7,347.04461669921875,295.3965148925781,83,205,4725,598,205,0,16,41,26,0,0
45,1.0,0.5,429.4521789550781,335.2731018066406,65,204,4730,613,204,0,32,16,17,0,0
46,1.0,0.8,283.2158508300781,283.2158508300781,29,209,4837,578,209,0,15,9,5,0,0
47,1.0,0.5,362.9976806640625,290.8629455566406,56,205,4830,596,205,0,16,29,11,0,0
48,1.0,0.4,363.3629150390625,307.12835693359375,86,200,4738,600,200,0,48,16,22,0,0
49,1.0,0.7,351.8233642578125,264.5552673339844,53,203,4822,534,203,0,16,16,21,0,0
50,1.0,0.8,327.3088073730469,257.7867736816406,94,200,4801,549,200,0,64,25,5,0,0
51,1.0,0.7,281.59832763671875,281.59832763671875,29,205,4802,557,205,0,15,9,5,0,0
52,1.0,0.6,388.0961608886719,338.0359191894531,46,206,4784,569,206,0,16,25,5,0,0
53,1.0,0.6,360.283935546875,281.9010009765625,86,206,4825,569,206,0,48,16,22,0,0
54,1.0,0.6,348.7341613769531,288.1169128417969,74,202,4831,608,202,0,32,37,5,0,0
55,1.0,0.2,367.4044189453125,326.1221618652344,53,201,4827,545,201,0,16,32,5,0,0
56,1.0,0.7,373.9561462402344,249.17311096191406,69,201,4696,543,201,0,32,16,21,0,0
57,1.0,0.5,334.3964538574219,288.8753967285156,67,200,4646,532,200,0,15,30,22,0,0
58,1.0,0.6,359.9884948730469,255.44432067871094,80,202,4781,593,202,0,32,31,17,0,0
59,1.0,0.5,362.1507263183594,271.56903076171875,81,200,4821,594,200,0,31,30,20,0,0
60,1.0,0.5,338.4686279296875,308.8298645019531,23,207,4843,610,207,0,2,16,5,0,0
61,1.0,0.5,389.0218200683594,284.884033203125,69,200,4753,552,200,0,32,16,21,0,0
62,1.0,0.7,324.24884033203125,221.0873565673828,133,200,4780,569,200,0,96,16,21,0,0
63,1.0,0.5,376.102783203125,263.73162841796875,70,204,4825,528,204,0,32,16,22,0,0
64,1.0,0.4,408.6077880859375,347.102294921875,69,201,4826,530,201,0,32,16,21,0,0
65,1.0,0.4,352.9481201171875,280.4635925292969,70,216,5109,588,216,0,32,16,22,0,0
66,1.0,0.6,399.9576416015625,344.4709167480469,104,210,4947,582,210,0,48,51,5,0,0
67,1.0,0.8,356.2617492675781,260.82916259765625,70,202,4849,538,202,0,32,16,22,0,0
68,1.0,0.6,395.0224609375,264.70941162109375,53,200,4760,577,200,0,16,16,21,0,0
69,1.0,0.7,335.7544860839844,268.500244140625,69,206,4879,538,206,0,32,16,21,0,0
70,1.0,0.7,364.7984313964844,300.4408874511719,41,202,4786,619,202,0,16,15,10,0,0
71,1.0,0.5,328.6239929199219,273.83294677734375,62,201,4761,599,201,0,32,25,5,0,0
72,1.0,0.5,378.3252258300781,287.0453186035156,83,205,4880,586,205,0,31,30,22,0,0
73,1.0,0.7,336.83831787109375,295.65264892578125,70,211,4982,579,211,0,32,16,22,0,0
74,1.0,0.5,349.09954833984375,281.78009033203125,99,204,4896,585,204,0,47,30,22,0,0
75,1.0,0.7,311.8894958496094,282.2434387207031,77,201,4757,565,201,0,63,9,5,0,0
76,1.0,0.7,294.38995361328125,273.4405517578125,41,203,4915,618,203,0,16,15,10,0,0
77,1.0,0.6,352.7972717285156,299.1684265136719,69,202,4818,600,202,0,16,26,27,0,0
78,1.0,0.8,333.31884765625,274.6986083984375,57,203,4767,600,203,0,32,15,10,0,0
79,1.0,0.6,383.8198547363281,281.77484130859375,69,201,4603,546,201,0,32,16,21,0,0
80,1.0,0.8,322.25738525390625,281.5544128417969,41,202,4872,593,202,0,16,15,10,0,0
81,1.0,0.5,323.8804931640625,285.0870361328125,92,204,4751,557,204,0,16,71,5,0,0
82,1.0,0.6,396.3016357421875,331.6952209472656,42,202,4779,560,202,0,16,15,11,0,0
83,1.0,0.6,382.5292053222656,338.16400146484375,69,202,4818,618,202,0,32,16,21,0,0
84,1.0,0.7,365.9609680175781,248.52944946289062,69,201,4775,536,201,0,32,16,21,0,0
85,1.0,0.6,321.8501281738281,290.260498046875,76,201,4836,607,201,0,16,55,5,0,0
86,1.0,0.5,362.2984619140625,270.85223388671875,70,201,4779,578,201,0,32,16,22,0,0
87,1.0,0.3,366.83355712890625,313.7646789550781,70,205,4882,547,205,0,32,16,22,0,0
88,1.0,0.6,383.6124267578125,317.4584655761719,102,211,4970,547,211,0,64,16,22,0,0
89,1.0,0.4,345.20623779296875,301.7418212890625,62,224,5224,556,224,0,32,25,5,0,0
90,1.0,0.5,357.9209289550781,250.42433166503906,70,200,4849,503,200,0,32,16,22,0,0
91,1.0,0.6,345.7591247558594,281.7171325683594,82,202,4834,599,202,0,31,30,21,0,0
92,1.0,0.7,322.85736083984375,214.8360137939453,104,200,4910,602,200,0,59,25,20,0,0
93,1.0,0.6,391.9211730957031,328.82080078125,97,200,4690,604,200,0,46,30,21,0,0
94,1.0,0.4,349.7402648925781,276.0444030761719,65,206,4870,571,206,0,15,30,20,0,0
95,1.0,0.4,419.382080078125,305.22161865234375,70,200,4589,551,200,0,32,16,22,0,0
96,1.0,0.5,439.8472595214844,338.9842224121094,66,205,4805,591,205,0,15,30,21,0,0
97,1.0,0.5,327.9736328125,267.95318603515625,103,201,4618,557,201,0,16,60,27,0,0
98,1.0,0.3,334.15325927734375,286.90679931640625,58,200,4653,585,200,0,16,37,5,0,0
99,1.0,0.4,386.792724609375,280.24041748046875,68,202,4823,587,202,0,32,17,19,0,0
100,1.0,0.5,376.2160949707031,343.6920166015625,83,201,4805,573,201,0,16,45,22,0,0
101,1.0,0.6,344.5572204589844,306.1293029785156,49,206,4935,556,206,0,13,31,5,0,0
102,1.0,0.6,371.10009765625,287.412109375,82,200,4749,516,200,0,31,30,21,0,0
103,1.0,0.6,411.3879699707031,379.9095153808594,91,202,4721,599,202,0,16,58,17,0,0
104,1.0,0.5,364.6354675292969,305.01129150390625,85,200,4806,614,200,0,32,32,21,0,0
105,1.0,0.6,333.3620910644531,256.4477844238281,54,202,4838,577,202,0,16,16,22,0,0
106,1.0,0.7,358.6885986328125,300.5670471191406,78,200,4757,553,200,0,48,25,5,0,0
107,1.0,0.3,422.93829345703125,312.419921875,57,201,4829,571,201,0,32,15,10,0,0
108,1.0,0.5,369.09869384765625,268.6993408203125,53,205,4870,527,205,0,16,16,21,0,0
109,1.0,0.5,370.931884765625,333.03515625,45,203,4707,572,203,0,11,24,10,0,0
110,1.0,0.7,334.2265625,232.61636352539062,70,203,4881,563,203,0,32,16,22,0,0
111,1.0,0.7,387.51202392578125,290.05633544921875,84,203,4919,586,203,0,16,46,22,0,0
112,1.0,0.4,403.99273681640625,286.67767333984375,69,203,4812,541,203,0,32,16,21,0,0
113,1.0,0.2,306.313720703125,280.5721130371094,77,202,4938,601,202,0,63,9,5,0,0
114,1.0,0.4,362.4563903808594,273.25152587890625,69,203,4838,555,203,0,32,16,21,0,0
115,1.0,0.4,371.4324645996094,287.1336975097656,70,200,4705,555,200,0,32,16,22,0,0
116,1.0,0.6,330.0379943847656,231.6519317626953,84,201,4712,524,201,0,48,16,20,0,0
117,1.0,0.2,347.72381591796875,296.5636901855469,101,212,4979,605,212,0,48,32,21,0,0
118,1.0,0.3,348.1958923339844,282.31390380859375,53,200,4725,544,200,0,16,16,21,0,0
119,1.0,0.4,368.8479309082031,294.8227844238281,97,204,4857,652,204,0,64,16,17,0,0
120,1.0,0.7,380.2654724121094,284.485107421875,101,200,4742,555,200,0,64,16,21,0,0
121,1.0,0.7,447.05767822265625,314.45196533203125,69,205,4759,513,205,0,32,16,21,0,0
122,1.0,0.5,345.69036865234375,279.1187438964844,53,200,4759,557,200,0,16,16,21,0,0
123,1.0,0.4,353.5401306152344,301.3445129394531,49,201,4756,557,201,0,16,16,17,0,0
124,1.0,0.6,311.7716369628906,256.4659118652344,69,201,4868,542,201,0,32,16,21,0,0
125,1.0,0.5,402.224609375,336.3493957519531,66,202,4750,584,202,0,15,30,21,0,0
126,1.0,0.4,411.9756774902344,331.1644287109375,82,202,4799,604,202,0,31,30,21,0,0
127,1.0,0.8,351.0118103027344,301.3624572753906,74,207,4860,522,207,0,32,37,5,0,0
128,1.0,0.6,346.2992248535156,277.5281066894531,69,200,4799,521,200,0,32,16,21,0,0
129,1.0,0.4,396.7108459472656,307.7292175292969,71,212,4905,546,212,0,16,28,27,0,0
130,1.0,0.8,392.8882751464844,251.8483428955078,69,200,4858,594,200,0,32,16,21,0,0
131,1.0,0.4,364.6400451660156,317.7402038574219,53,203,4774,633,203,0,16,16,21,0,0
132,1.0,0.6,357.1047668457031,272.7267761230469,69,218,5166,541,218,0,32,16,21,0,0
133,1.0,0.6,348.0562744140625,293.5755920410156,69,201,4811,547,201,0,32,16,21,0,0
134,1.0,0.5,333.20855712890625,278.1293640136719,73,201,4834,557,201,0,16,52,5,0,0
135,1.0,0.7,302.67864990234375,213.62969970703125,53,204,4819,522,204,0,16,16,21,0,0
136,1.0,0.5,367.3787841796875,288.7657470703125,69,201,4860,594,201,0,32,16,21,0,0
137,1.0,0.4,354.1145324707031,267.7765808105469,70,201,4860,589,201,0,32,16,22,0,0
138,1.0,1.0,350.166259765625,275.9479675292969,79,204,4950,581,204,0,16,37,26,0,0
139,1.0,0.3,340.44061279296875,297.38409423828125,62,202,4680,556,202,0,32,25,5,0,0
140,1.0,0.8,401.6903991699219,267.6323547363281,73,215,5126,587,215,0,48,15,10,0,0
141,1.0,0.7,286.47052001953125,268.907958984375,45,200,4902,561,200,0,31,9,5,0,0
142,1.0,0.6,377.6320495605469,318.6145324707031,88,236,5543,590,236,0,16,61,11,0,0
143,1.0,0.5,390.5340576171875,292.8310546875,112,203,4820,595,203,0,48,32,32,0,0
144,1.0,0.8,324.85784912109375,242.7006378173828,86,203,4699,545,203,0,48,16,22,0,0
145,1.0,0.7,378.40032958984375,334.6472473144531,74,201,4757,562,201,0,26,38,10,0,0
146,1.0,0.7,380.7972106933594,307.6952209472656,70,202,4814,591,202,0,32,16,22,0,0
147,1.0,0.6,347.19677734375,292.483154296875,58,204,4713,534,204,0,16,37,5,0,0
148,1.0,0.7,355.3450622558594,303.38397216796875,90,203,4846,590,203,0,32,41,17,0,0
149,1.0,0.5,380.0184020996094,281.27813720703125,69,206,4895,565,206,0,32,16,21,0,0
150,1.0,0.8,349.9599304199219,275.57928466796875,81,203,4747,539,203,0,29,30,22,0,0
151,1.0,0.5,351.2086181640625,293.985107421875,77,238,5481,572,238,0,48,24,5,0,0
152,1.0,0.4,380.8106689453125,276.4893493652344,86,202,4717,589,202,0,48,16,22,0,0
153,1.0,0.4,404.9801940917969,313.0792236328125,54,216,5003,582,216,0,16,16,22,0,0
154,1.0,0.7,350.6821594238281,265.9945983886719,85,203,4756,574,203,0,32,31,22,0,0
155,1.0,0.4,375.9681091308594,283.59967041015625,102,203,4788,578,203,0,64,16,22,0,0
156,1.0,0.8,311.31365966796875,256.95538330078125,69,203,4887,606,203,0,32,16,21,0,0
157,1.0,0.5,322.9925842285156,260.99151611328125,41,217,5171,603,217,0,16,15,10,0,0
158,1.0,0.7,373.4642639160156,270.4119567871094,53,204,4929,553,204,0,16,16,21,0,0
159,1.0,0.3,375.8266906738281,294.4017028808594,101,200,4726,600,200,0,48,32,21,0,0
160,1.0,0.4,428.24993896484375,365.162109375,69,202,4835,567,202,0,32,16,21,0,0
161,1.0,0.6,383.5532531738281,297.00018310546875,69,202,4911,546,202,0,32,16,21,0,0
162,1.0,0.7,379.8380432128906,297.2903137207031,54,207,4884,542,207,0,16,16,22,0,0
163,1.0,0.5,363.1601257324219,305.4949035644531,57,201,4748,542,201,0,32,15,10,0,0
164,1.0,0.5,336.9293212890625,311.5381164550781,61,204,4765,539,204,0,47,9,5,0,0
