query_id,shift,recall,entry_point_distance,base_layer_entry_distance,upper_layer_dist_comps,base_layer_visited,base_layer_dist_comps,candidates_remaining,trace_length,layer_0_visits,layer_1_visits,layer_2_visits,layer_3_visits,layer_4_visits,layer_5_visits
69,covariance_shift,0.6,457.27099609375,332.9136657714844,60,201,4709,607,201,0,25,26,9,0,0
70,covariance_shift,0.7,427.8722839355469,387.6274108886719,53,202,4710,565,202,0,16,16,21,0,0
71,covariance_shift,0.5,435.9403991699219,321.5225830078125,58,200,4739,530,200,0,16,31,11,0,0
72,covariance_shift,0.6,427.4747314453125,296.3769836425781,89,200,4817,568,200,0,16,30,43,0,0
73,covariance_shift,0.4,532.7896118164062,370.9583740234375,61,203,4729,592,203,0,26,26,9,0,0
74,covariance_shift,0.3,528.0337524414062,346.1546325683594,60,200,4793,554,200,0,25,26,9,0,0
75,covariance_shift,0.5,416.8289489746094,323.74517822265625,73,209,4908,590,209,0,16,47,10,0,0
76,covariance_shift,0.3,517.4447021484375,417.7123107910156,66,203,4868,604,203,0,16,32,18,0,0
77,covariance_shift,0.5,397.1631774902344,319.1119689941406,78,201,4793,551,201,0,48,25,5,0,0
78,covariance_shift,0.4,522.920654296875,385.0442810058594,74,203,4698,545,203,0,32,31,11,0,0
79,covariance_shift,0.4,452.5058898925781,323.763671875,53,202,4653,551,202,0,16,12,25,0,0
80,covariance_shift,0.6,443.3127746582031,323.6097412109375,88,200,4691,574,200,0,14,50,24,0,0
81,covariance_shift,0.6,450.07708740234375,374.8276062011719,40,201,4770,620,201,0,16,15,9,0,0
82,covariance_shift,0.6,514.4276733398438,403.7508239746094,74,202,4744,610,202,0,16,47,11,0,0
83,covariance_shift,0.5,519.0303955078125,384.33233642578125,42,210,4902,583,210,0,16,15,11,0,0
84,covariance_shift,0.4,439.4520568847656,338.7156066894531,100,201,4772,595,201,0,32,48,20,0,0
85,covariance_shift,0.0,581.0269165039062,458.8777770996094,72,202,4729,573,202,0,16,45,11,0,0
86,covariance_shift,0.4,497.56585693359375,328.26824951171875,98,208,4855,589,208,0,16,42,40,0,0
87,covariance_shift,0.6,451.04510498046875,400.52294921875,61,203,4808,577,203,0,32,24,5,0,0
88,covariance_shift,0.6,384.1517028808594,290.5516662597656,57,200,4824,599,200,0,31,15,11,0,0
89,covariance_shift,0.5,370.3865051269531,259.5552673339844,74,203,4805,551,203,0,48,15,11,0,0
90,covariance_shift,0.7,546.4863891601562,386.3298034667969,80,203,4743,556,203,0,30,25,25,0,0
91,covariance_shift,0.1,502.8431396484375,360.177978515625,40,201,4695,570,201,0,16,15,9,0,0
92,covariance_shift,0.4,404.3877868652344,316.6019592285156,91,203,4807,570,203,0,32,37,22,0,0
93,covariance_shift,0.7,460.494873046875,340.0834045410156,59,216,5083,565,216,0,31,9,19,0,0
94,covariance_shift,0.6,536.4024047851562,407.1584167480469,96,201,4501,612,201,0,32,47,17,0,0
95,covariance_shift,0.5,564.0396118164062,391.50848388671875,52,200,4802,553,200,0,16,16,20,0,0
96,covariance_shift,0.5,337.4162902832031,258.0877990722656,97,200,4827,582,200,0,48,32,17,0,0
97,covariance_shift,0.5,427.4952697753906,320.4969787597656,94,203,4764,558,203,0,48,41,5,0,0
98,covariance_shift,0.6,354.1786804199219,275.5198669433594,70,212,5060,551,212,0,16,43,11,0,0
99,covariance_shift,0.6,468.8577880859375,334.5685729980469,60,203,4694,577,203,0,16,16,28,0,0
100,covariance_shift,0.4,496.7764587402344,381.0604248046875,56,200,4656,546,200,0,29,11,16,0,0
101,covariance_shift,0.6,481.13262939453125,328.44268798828125,66,221,5147,561,221,0,32,16,18,0,0
102,covariance_shift,0.4,520.9410400390625,337.32342529296875,96,201,4730,549,201,0,32,27,37,0,0
103,covariance_shift,0.2,525.9024658203125,444.2681884765625,97,201,4647,564,201,0,48,12,37,0,0
104,covariance_shift,0.4,556.9728393554688,370.12603759765625,83,200,4690,561,200,0,32,41,10,0,0
105,covariance_shift,0.6,574.3161010742188,393.92083740234375,68,201,4600,541,201,0,16,15,37,0,0
106,covariance_shift,0.5,417.47418212890625,315.17413330078125,90,202,4778,546,202,0,48,31,11,0,0
107,covariance_shift,0.4,485.4150085449219,333.5482482910156,36,201,4673,575,201,0,13,10,13,0,0
108,covariance_shift,0.4,557.260498046875,407.8459167480469,64,201,4602,557,201,0,10,44,10,0,0
109,covariance_shift,0.6,465.2283630371094,366.8141174316406,105,202,4747,566,202,0,16,68,21,0,0
110,covariance_shift,0.4,444.6875915527344,367.3776550292969,88,201,4604,574,201,0,27,34,27,0,0
111,covariance_shift,0.5,409.9875183105469,316.1513366699219,58,210,4907,622,210,0,11,25,22,0,0
112,covariance_shift,0.6,353.9366455078125,315.5650634765625,93,201,4867,584,201,0,32,56,5,0,0
113,covariance_shift,0.4,480.0771789550781,410.19830322265625,54,207,4788,579,207,0,16,16,22,0,0
114,covariance_shift,0.6,472.405029296875,364.20770263671875,40,201,4782,579,201,0,16,15,9,0,0
115,covariance_shift,0.7,428.1366271972656,280.71240234375,106,200,4775,563,200,0,48,43,15,0,0
116,covariance_shift,0.7,546.084228515625,360.3830871582031,83,205,4770,606,205,0,32,29,22,0,0
117,covariance_shift,0.4,440.9000244140625,291.2039489746094,62,200,4755,562,200,0,16,24,22,0,0
118,covariance_shift,0.4,432.0965576171875,343.7650451660156,73,204,4827,622,204,0,32,31,10,0,0
119,covariance_shift,0.8,461.9541015625,402.06549072265625,61,201,4752,564,201,0,41,11,9,0,0
120,covariance_shift,0.7,448.6951904296875,318.1158142089844,102,200,4593,524,200,0,48,32,22,0,0
121,covariance_shift,0.4,411.8945007324219,283.6237487792969,106,201,4707,553,201,0,48,47,11,0,0
122,covariance_shift,0.1,458.1091613769531,396.2344970703125,68,203,4780,601,203,0,16,31,21,0,0
123,covariance_shift,0.5,443.3418273925781,378.5992431640625,40,204,4725,599,204,0,16,15,9,0,0
124,covariance_shift,0.5,532.8099365234375,345.9446716308594,60,200,4657,540,200,0,16,25,19,0,0
125,covariance_shift,0.4,424.1650085449219,378.22662353515625,78,208,4826,590,208,0,16,57,5,0,0
126,covariance_shift,0.4,562.3980102539062,402.3989562988281,76,202,4730,575,202,0,16,31,29,0,0
127,covariance_shift,0.2,490.7254638671875,380.67822265625,102,202,4694,520,202,0,16,58,28,0,0
128,covariance_shift,0.3,427.5971374511719,306.3715515136719,81,201,4680,581,201,0,16,52,13,0,0
129,covariance_shift,0.5,405.6617736816406,319.36932373046875,92,201,4829,563,201,0,48,15,29,0,0
130,covariance_shift,0.5,508.7308349609375,316.20037841796875,59,203,4755,570,203,0,31,11,17,0,0
131,covariance_shift,0.5,381.4300231933594,326.9520568847656,80,205,4993,614,205,0,46,25,9,0,0
132,covariance_shift,0.5,573.7374877929688,397.2173156738281,86,203,4726,562,203,0,16,48,22,0,0
133,covariance_shift,0.3,517.2662353515625,430.2460021972656,92,201,4625,534,201,0,48,23,21,0,0
134,covariance_shift,0.5,470.35540771484375,341.3981628417969,85,201,4685,574,201,0,15,48,22,0,0
135,covariance_shift,0.3,550.97314453125,423.5153503417969,72,201,4565,574,201,0,48,15,9,0,0
136,covariance_shift,0.5,535.1039428710938,371.6246643066406,81,201,4816,612,201,0,32,40,9,0,0
137,covariance_shift,0.6,527.0363159179688,406.0809020996094,40,204,4795,527,204,0,16,15,9,0,0
138,covariance_shift,0.5,455.363037109375,332.2242736816406,69,201,4766,547,201,0,32,12,25,0,0
139,covariance_shift,0.3,469.55548095703125,352.8365173339844,100,205,4882,578,205,0,16,62,22,0,0
140,covariance_shift,0.7,637.8986206054688,447.0673522949219,35,202,4708,562,202,0,15,11,9,0,0
141,covariance_shift,0.4,452.7610778808594,316.723388671875,109,201,4627,565,201,0,31,47,31,0,0
142,covariance_shift,0.6,492.0095520019531,342.6384582519531,90,204,4906,560,204,0,32,47,11,0,0
143,covariance_shift,0.6,387.17974853515625,298.8056640625,83,201,4830,529,201,0,32,40,11,0,0
144,covariance_shift,0.6,448.23291015625,357.3040466308594,84,201,4635,598,201,0,32,32,20,0,0
145,covariance_shift,0.4,484.8261413574219,374.7334289550781,57,205,4643,596,205,0,29,7,21,0,0
146,covariance_shift,0.6,532.4088745117188,353.9604187011719,58,200,4821,578,200,0,15,25,18,0,0
147,covariance_shift,0.4,451.216796875,396.57379150390625,68,201,4682,556,201,0,32,16,20,0,0
148,covariance_shift,0.8,444.6981506347656,331.16448974609375,64,206,4867,598,206,0,26,17,21,0,0
149,covariance_shift,0.1,460.5577697753906,336.14984130859375,71,203,4882,612,203,0,16,28,27,0,0
150,covariance_shift,0.4,653.0069580078125,424.77667236328125,49,203,4676,609,203,0,16,24,9,0,0
151,covariance_shift,0.6,574.5899047851562,470.6864929199219,53,203,4727,575,203,0,32,16,5,0,0
152,covariance_shift,0.7,466.5652160644531,357.4808349609375,57,201,4619,529,201,0,31,15,11,0,0
153,covariance_shift,0.7,454.1268005371094,296.44696044921875,106,209,4836,556,209,0,63,9,34,0,0
154,covariance_shift,0.4,360.0932312011719,308.3069763183594,58,201,4799,562,201,0,32,15,11,0,0
155,covariance_shift,0.7,453.2734069824219,300.8009338378906,70,205,4919,594,205,0,32,16,22,0,0
156,covariance_shift,0.3,528.6522827148438,456.52777099609375,69,205,4775,561,205,0,16,28,25,0,0
157,covariance_shift,0.6,344.224853515625,220.57444763183594,65,200,4722,557,200,0,16,32,17,0,0
158,covariance_shift,0.3,617.2384033203125,411.4768371582031,79,203,4686,578,203,0,16,43,20,0,0
159,covariance_shift,0.2,534.8370361328125,381.5384521484375,85,203,4757,546,203,0,46,10,29,0,0
160,covariance_shift,0.6,503.5733947753906,340.35284423828125,52,202,4740,577,202,0,16,23,13,0,0
161,covariance_shift,0.5,496.0247497558594,408.7664794921875,69,200,4651,568,200,0,13,45,11,0,0
162,covariance_shift,0.6,504.9689025878906,363.3523254394531,62,207,4950,608,207,0,10,28,24,0,0
163,covariance_shift,0.3,423.1142883300781,326.7178649902344,83,205,4864,546,205,0,32,15,36,0,0
164,covariance_shift,0.5,458.9613952636719,319.4515380859375,83,201,4728,584,201,0,16,57,10,0,0
165,covariance_shift,0.4,471.95672607421875,330.6482849121094,68,205,4883,618,205,0,10,22,36,0,0
166,covariance_shift,0.4,469.2618713378906,305.32562255859375,70,202,4759,555,202,0,16,32,22,0,0
167,covariance_shift,0.7,388.7679748535156,291.23565673828125,87,200,4700,589,200,0,32,25,30,0,0
168,covariance_shift,0.4,502.08355712890625,334.79254150390625,114,200,4549,595,200,0,16,63,35,0,0
169,covariance_shift,0.6,452.886962890625,341.03631591796875,74,206,4932,583,206,0,48,15,11,0,0
170,covariance_shift,0.5,569.8370361328125,491.5294189453125,41,203,4876,631,203,0,13,7,21,0,0
171,covariance_shift,0.5,441.66009521484375,322.1654968261719,71,205,4728,565,205,0,16,46,9,0,0
172,covariance_shift,0.6,472.9267578125,383.06787109375,41,203,4630,578,203,0,13,7,21,0,0
173,covariance_shift,0.5,535.2086181640625,386.47998046875,44,202,4631,530,202,0,16,5,23,0,0
174,covariance_shift,0.3,446.7777099609375,388.7886047363281,61,214,4978,584,214,0,47,9,5,0,0
175,covariance_shift,0.4,420.3115234375,308.8952331542969,102,202,4841,609,202,0,63,12,27,0,0
176,covariance_shift,0.5,561.2814331054688,407.4598388671875,73,203,4751,621,203,0,16,47,10,0,0
177,covariance_shift,0.4,361.08294677734375,324.994384765625,46,203,4744,614,203,0,16,25,5,0,0
178,covariance_shift,0.5,402.3976745605469,360.6670227050781,67,200,4748,565,200,0,43,19,5,0,0
179,covariance_shift,0.4,588.6018676757812,422.4464416503906,64,200,4570,531,200,0,14,25,25,0,0
180,covariance_shift,0.6,573.8974609375,424.9980773925781,68,200,4701,559,200,0,45,10,13,0,0
181,covariance_shift,0.7,465.593994140625,334.9344482421875,54,212,4930,560,212,0,16,16,22,0,0
182,covariance_shift,0.6,614.1358032226562,418.9635925292969,56,204,4800,548,204,0,32,15,9,0,0
183,covariance_shift,0.5,400.24237060546875,305.7812805175781,91,200,4740,536,200,0,32,36,23,0,0
184,covariance_shift,0.7,567.7286987304688,448.29461669921875,52,209,4821,600,209,0,14,27,11,0,0
185,covariance_shift,0.5,509.3043518066406,354.5019226074219,126,200,4683,554,200,0,48,44,34,0,0
186,covariance_shift,0.6,484.56781005859375,321.9774169921875,50,207,4924,571,207,0,30,11,9,0,0
187,covariance_shift,0.2,499.5821533203125,333.5108947753906,73,209,4854,544,209,0,48,15,10,0,0
188,covariance_shift,0.4,469.3434753417969,365.6568298339844,70,201,4905,590,201,0,16,44,10,0,0
189,covariance_shift,0.4,423.776611328125,350.3403015136719,76,202,4726,540,202,0,16,39,21,0,0
190,covariance_shift,0.8,450.70428466796875,311.436279296875,71,200,4718,532,200,0,16,25,30,0,0
191,covariance_shift,0.2,500.7327575683594,384.7953796386719,83,202,4774,536,202,0,48,12,23,0,0
192,covariance_shift,0.4,460.6558532714844,391.01922607421875,104,201,4697,531,201,0,79,15,10,0,0
193,covariance_shift,0.4,395.80242919921875,331.89056396484375,91,212,4983,565,212,0,15,55,21,0,0
194,covariance_shift,0.3,445.9866943359375,369.1418151855469,75,201,4683,566,201,0,32,27,16,0,0
195,covariance_shift,0.5,518.6004638671875,432.31097412109375,51,202,4716,604,202,0,31,11,9,0,0
196,covariance_shift,0.7,510.875,368.4828186035156,91,201,4713,541,201,0,48,27,16,0,0
197,covariance_shift,0.6,432.9083557128906,302.5137023925781,97,201,4896,572,201,0,32,48,17,0,0
198,covariance_shift,0.4,470.3297424316406,388.6620178222656,61,201,4651,536,201,0,47,9,5,0,0
199,covariance_shift,0.4,416.70611572265625,281.37481689453125,82,209,4915,521,209,0,32,30,20,0,0
0,rotation_shift,0.7,271.0609436035156,178.80532836914062,106,203,4857,545,203,0,48,47,11,0,0
1,rotation_shift,0.5,253.72274780273438,178.807861328125,83,204,4965,524,204,0,16,42,25,0,0
2,rotation_shift,0.8,273.5818176269531,185.94744873046875,80,201,4926,572,201,0,16,42,22,0,0
3,rotation_shift,0.8,318.25799560546875,186.25946044921875,85,200,4739,504,200,0,48,12,25,0,0
4,rotation_shift,0.6,281.1644592285156,192.0953826904297,100,200,4870,552,200,0,16,64,20,0,0
5,rotation_shift,0.9,301.1085205078125,189.23098754882812,55,201,4790,484,201,0,16,13,26,0,0
6,rotation_shift,0.7,263.8961181640625,186.43894958496094,35,202,4845,569,202,0,15,11,9,0,0
7,rotation_shift,0.6,277.607177734375,179.57440185546875,59,200,4781,562,200,0,31,11,17,0,0
8,rotation_shift,0.6,245.31771850585938,166.06753540039062,117,200,4735,518,200,0,48,58,11,0,0
9,rotation_shift,0.6,268.33673095703125,188.65003967285156,70,200,4820,538,200,0,16,27,27,0,0
10,rotation_shift,0.6,264.4980163574219,193.1460418701172,60,204,5011,512,204,0,16,16,28,0,0
11,rotation_shift,0.6,299.4477233886719,175.27015686035156,87,200,4837,546,200,0,14,49,24,0,0
12,rotation_shift,0.7,243.711669921875,157.1878204345703,72,201,4874,550,201,0,48,15,9,0,0
13,rotation_shift,0.6,284.3104248046875,188.30157470703125,52,202,4878,537,202,0,29,10,13,0,0
14,rotation_shift,0.5,337.1689758300781,208.57003784179688,96,200,4915,545,200,0,32,44,20,0,0
15,rotation_shift,0.8,287.5008850097656,201.45982360839844,83,201,4914,584,201,0,15,48,20,0,0
16,rotation_shift,0.9,255.7348175048828,194.91014099121094,87,203,4830,560,203,0,32,25,30,0,0
17,rotation_shift,0.5,266.01751708984375,198.03268432617188,74,200,4759,537,200,0,16,47,11,0,0
18,rotation_shift,0.8,266.2447814941406,166.78688049316406,100,200,4812,498,200,0,64,16,20,0,0
19,rotation_shift,0.9,282.6578063964844,185.9578094482422,75,201,4781,537,201,0,47,9,19,0,0
20,rotation_shift,0.9,319.6813659667969,217.5112762451172,72,202,4909,562,202,0,45,11,16,0,0
21,rotation_shift,0.8,244.33480834960938,189.6695098876953,46,201,4865,548,201,0,16,25,5,0,0
22,rotation_shift,0.7,279.77056884765625,188.3419952392578,71,202,4814,568,202,0,32,29,10,0,0
23,rotation_shift,0.7,223.00848388671875,189.1524200439453,56,202,4800,592,202,0,14,31,11,0,0
24,rotation_shift,0.6,262.74090576171875,183.63479614257812,85,204,4918,561,204,0,48,16,21,0,0
25,rotation_shift,0.7,277.1060485839844,209.779052734375,69,201,4839,522,201,0,16,44,9,0,0
26,rotation_shift,0.8,236.19625854492188,180.58261108398438,58,200,4954,544,200,0,16,31,11,0,0
27,rotation_shift,0.6,255.42430114746094,177.53712463378906,101,205,4998,564,205,0,48,28,25,0,0
28,rotation_shift,0.8,282.5457763671875,205.28323364257812,68,201,4801,530,201,0,16,27,25,0,0
29,rotation_shift,0.7,269.7604675292969,185.30955505371094,102,200,4791,531,200,0,64,16,22,0,0
30,rotation_shift,0.8,205.69813537597656,140.77899169921875,100,204,4939,555,204,0,32,57,11,0,0
31,rotation_shift,1.0,317.5309753417969,175.86204528808594,71,200,4799,516,200,0,16,28,27,0,0
32,rotation_shift,0.8,298.93035888671875,193.98672485351562,90,203,4921,551,203,0,32,47,11,0,0
33,rotation_shift,0.5,281.08758544921875,185.839111328125,54,201,4687,553,201,0,16,13,25,0,0
34,rotation_shift,0.7,280.44537353515625,186.79241943359375,72,204,4835,546,204,0,16,47,9,0,0
35,rotation_shift,0.9,240.57508850097656,157.15435791015625,91,202,4954,518,202,0,31,32,28,0,0
36,rotation_shift,0.8,291.8912048339844,192.9508056640625,66,205,4882,531,205,0,32,16,18,0,0
37,rotation_shift,1.0,273.0403137207031,170.43455505371094,105,200,4739,547,200,0,32,48,25,0,0
38,rotation_shift,0.7,253.53785705566406,174.03990173339844,98,200,4765,576,200,0,32,48,18,0,0
39,rotation_shift,0.5,310.26177978515625,181.6940460205078,66,200,4847,585,200,0,32,16,18,0,0
40,rotation_shift,0.7,293.3565979003906,174.37757873535156,52,200,4843,554,200,0,16,16,20,0,0
41,rotation_shift,0.7,254.6837921142578,157.49449157714844,109,200,4854,527,200,0,48,25,36,0,0
42,rotation_shift,0.5,221.0594024658203,150.39559936523438,116,200,4728,540,200,0,64,15,37,0,0
43,rotation_shift,0.9,272.6969299316406,190.92039489746094,55,204,5066,557,204,0,16,13,26,0,0
44,rotation_shift,0.6,301.8229064941406,166.7192840576172,56,203,4910,567,203,0,16,31,9,0,0
45,rotation_shift,0.8,307.63592529296875,194.5372772216797,56,205,4924,626,205,0,29,11,16,0,0
46,rotation_shift,0.6,250.08226013183594,163.561767578125,71,201,4845,547,201,0,16,28,27,0,0
47,rotation_shift,0.6,246.5292510986328,182.83831787109375,61,202,4812,541,202,0,16,27,18,0,0
48,rotation_shift,1.0,294.4410705566406,205.8770294189453,58,203,4832,481,203,0,16,16,26,0,0
49,rotation_shift,0.8,303.66644287109375,168.07949829101562,101,208,5063,564,208,0,64,16,21,0,0
50,rotation_shift,0.8,232.01048278808594,150.21568298339844,92,209,4931,512,209,0,48,16,28,0,0
51,rotation_shift,0.8,291.7933349609375,187.74331665039062,76,202,4887,588,202,0,16,32,28,0,0
52,rotation_shift,0.4,274.0057373046875,196.13319396972656,64,201,4977,555,201,0,16,16,32,0,0
53,rotation_shift,0.9,266.117919921875,183.8287811279297,92,200,4821,546,200,0,32,43,17,0,0
54,rotation_shift,0.8,244.37884521484375,167.08352661132812,89,203,4836,528,203,0,48,31,10,0,0
55,rotation_shift,0.6,279.67352294921875,158.3352508544922,67,200,4792,507,200,0,16,28,23,0,0
56,rotation_shift,0.3,285.1206970214844,179.4040985107422,74,201,4802,529,201,0,32,31,11,0,0
57,rotation_shift,0.7,233.14646911621094,158.10609436035156,85,202,4942,545,202,0,48,12,25,0,0
58,rotation_shift,1.0,267.838623046875,190.4503936767578,73,201,4866,586,201,0,31,31,11,0,0
59,rotation_shift,0.9,259.2221984863281,174.4247283935547,99,202,4768,569,202,0,32,42,25,0,0
60,rotation_shift,0.8,215.43690490722656,198.03338623046875,46,201,4887,534,201,0,16,25,5,0,0
61,rotation_shift,0.7,288.66455078125,186.0050506591797,69,201,4732,504,201,0,32,16,21,0,0
62,rotation_shift,1.0,283.61920166015625,176.77037048339844,53,203,4914,569,203,0,16,16,21,0,0
63,rotation_shift,0.6,292.3425598144531,201.29248046875,80,203,4900,579,203,0,16,44,20,0,0
64,rotation_shift,0.9,274.96697998046875,179.445556640625,105,201,4978,579,201,0,48,47,10,0,0
65,rotation_shift,0.8,293.0099182128906,182.92481994628906,75,200,4918,600,200,0,16,44,15,0,0
66,rotation_shift,0.5,270.1279296875,182.0843505859375,68,200,4789,521,200,0,32,16,20,0,0
67,rotation_shift,0.6,243.68740844726562,187.47422790527344,79,206,4920,543,206,0,16,26,37,0,0
68,rotation_shift,0.9,243.6439971923828,167.86419677734375,86,202,4868,565,202,0,48,16,22,0,0
69,rotation_shift,0.5,294.1340026855469,204.29209899902344,66,204,4905,626,204,0,13,11,42,0,0
70,rotation_shift,0.8,254.45802307128906,200.6912841796875,88,202,4896,547,202,0,30,38,20,0,0
71,rotation_shift,0.7,227.45277404785156,155.67465209960938,113,206,5091,550,206,0,64,12,37,0,0
72,rotation_shift,1.0,284.4084167480469,233.92941284179688,42,204,4941,604,204,0,16,15,11,0,0
73,rotation_shift,0.9,295.8728942871094,168.22865295410156,105,200,4747,541,200,0,43,42,20,0,0
74,rotation_shift,0.8,247.86279296875,192.38246154785156,52,202,4997,585,202,0,16,16,20,0,0
75,rotation_shift,0.5,221.9477081298828,164.0579833984375,79,201,4724,516,201,0,16,54,9,0,0
76,rotation_shift,0.6,277.0683898925781,186.76914978027344,87,207,5022,539,207,0,32,29,26,0,0
77,rotation_shift,0.6,245.1659393310547,188.27427673339844,100,202,4908,544,202,0,48,31,21,0,0
78,rotation_shift,0.6,279.8412780761719,185.78819274902344,69,205,4853,521,205,0,16,28,25,0,0
79,rotation_shift,0.5,275.26483154296875,210.93099975585938,88,203,4862,556,203,0,32,15,41,0,0
80,rotation_shift,0.6,232.18568420410156,157.5119171142578,100,202,4887,541,202,0,32,46,22,0,0
81,rotation_shift,0.6,232.71908569335938,177.90109252929688,67,202,4841,517,202,0,32,12,23,0,0
82,rotation_shift,0.8,247.45912170410156,188.9410400390625,82,200,4887,581,200,0,32,32,18,0,0
83,rotation_shift,0.7,294.3493957519531,185.4530487060547,65,200,4765,492,200,0,32,16,17,0,0
84,rotation_shift,0.6,301.31982421875,191.7245330810547,51,201,4950,586,201,0,14,11,26,0,0
85,rotation_shift,0.5,238.28591918945312,157.2744140625,72,200,5060,571,200,0,16,45,11,0,0
86,rotation_shift,0.9,260.4850158691406,174.28414916992188,65,200,4903,541,200,0,16,40,9,0,0
87,rotation_shift,0.5,245.46670532226562,195.8565673828125,35,203,4892,590,203,0,15,11,9,0,0
88,rotation_shift,0.8,199.15737915039062,183.340087890625,46,208,5040,556,208,0,16,25,5,0,0
89,rotation_shift,0.6,266.88861083984375,223.42770385742188,50,208,4945,546,208,0,16,16,18,0,0
90,rotation_shift,0.6,263.3558654785156,155.43057250976562,130,201,4904,557,201,0,64,39,27,0,0
91,rotation_shift,0.9,226.59219360351562,180.55084228515625,69,200,5013,546,200,0,32,12,25,0,0
92,rotation_shift,0.7,310.0047912597656,205.27037048339844,55,201,4761,544,201,0,16,30,9,0,0
93,rotation_shift,0.4,294.5857849121094,173.70166015625,117,201,4814,521,201,0,32,63,22,0,0
94,rotation_shift,1.0,276.0640563964844,192.07522583007812,136,206,4893,565,206,0,32,63,41,0,0
95,rotation_shift,0.7,288.01666259765625,182.38734436035156,74,202,4878,536,202,0,16,47,11,0,0
96,rotation_shift,0.7,288.8770446777344,198.60743713378906,66,204,5021,557,204,0,16,28,22,0,0
97,rotation_shift,1.0,239.2759246826172,165.66241455078125,56,201,4742,524,201,0,16,31,9,0,0
98,rotation_shift,0.7,236.8560028076172,184.8290557861328,41,201,4785,542,201,0,13,7,21,0,0
99,rotation_shift,0.6,303.5646667480469,185.71290588378906,79,201,4806,528,201,0,16,45,18,0,0
100,rotation_shift,0.6,247.79603576660156,184.97470092773438,105,202,4872,545,202,0,16,57,32,0,0
101,rotation_shift,0.6,299.8530578613281,189.2245330810547,66,201,4754,519,201,0,31,9,26,0,0
102,rotation_shift,0.9,254.09474182128906,167.6124267578125,105,200,4747,553,200,0,48,25,32,0,0
103,rotation_shift,0.6,292.1220703125,196.2235870361328,73,203,4869,558,203,0,31,31,11,0,0
104,rotation_shift,0.8,312.5761413574219,199.45602416992188,140,203,4909,571,203,0,96,16,28,0,0
105,rotation_shift,0.6,278.1097106933594,176.69967651367188,69,201,4910,553,201,0,32,12,25,0,0
106,rotation_shift,0.8,238.1219024658203,177.76622009277344,69,201,4651,494,201,0,16,28,25,0,0
107,rotation_shift,0.5,297.9531555175781,199.28900146484375,84,204,4856,593,204,0,15,44,25,0,0
108,rotation_shift,0.9,213.4649658203125,174.6051788330078,42,201,4838,523,201,0,16,15,11,0,0
109,rotation_shift,0.9,269.7706298828125,169.42677307128906,84,200,4900,529,200,0,48,27,9,0,0
110,rotation_shift,0.7,210.924560546875,176.6566162109375,85,201,4796,515,201,0,30,25,30,0,0
111,rotation_shift,0.9,278.4794921875,198.7955780029297,42,203,4888,566,203,0,16,15,11,0,0
112,rotation_shift,0.8,274.1424865722656,168.80276489257812,124,200,4896,541,200,0,48,48,28,0,0
113,rotation_shift,0.6,243.9636993408203,174.48252868652344,84,201,4925,556,201,0,16,47,21,0,0
114,rotation_shift,0.8,208.93373107910156,141.12387084960938,100,200,4916,524,200,0,64,16,20,0,0
115,rotation_shift,0.6,273.6730041503906,167.3148651123047,60,200,4868,513,200,0,26,25,9,0,0
116,rotation_shift,0.7,263.5764465332031,183.20159912109375,85,205,4821,564,205,0,32,31,22,0,0
117,rotation_shift,0.7,242.35601806640625,176.1769561767578,66,201,4777,552,201,0,15,30,21,0,0
118,rotation_shift,0.7,250.51678466796875,187.2552032470703,74,200,4821,571,200,0,32,31,11,0,0
119,rotation_shift,0.7,283.654296875,184.77993774414062,60,202,4715,560,202,0,10,25,25,0,0
120,rotation_shift,0.9,270.1697998046875,142.71307373046875,69,201,4908,542,201,0,16,32,21,0,0
121,rotation_shift,0.6,250.02186584472656,164.3553924560547,83,200,4751,534,200,0,32,21,30,0,0
122,rotation_shift,0.6,252.3877716064453,185.64979553222656,49,201,4861,516,201,0,16,16,17,0,0
123,rotation_shift,0.9,266.1591796875,163.53411865234375,86,218,5267,556,218,0,16,59,11,0,0
124,rotation_shift,0.7,276.91717529296875,203.07745361328125,101,201,4865,561,201,0,32,41,28,0,0
125,rotation_shift,0.9,275.16229248046875,180.011474609375,81,201,4796,563,201,0,16,48,17,0,0
126,rotation_shift,0.6,274.57928466796875,196.971435546875,94,204,4797,551,204,0,32,44,18,0,0
127,rotation_shift,0.7,293.2059020996094,190.78656005859375,52,205,4947,567,205,0,16,16,20,0,0
128,rotation_shift,0.5,263.5680236816406,186.2978973388672,92,204,4864,536,204,0,48,16,28,0,0
129,rotation_shift,0.8,227.15423583984375,147.71311950683594,76,201,4886,524,201,0,16,31,29,0,0
130,rotation_shift,0.7,258.50042724609375,204.07325744628906,58,200,4872,570,200,0,32,15,11,0,0
131,rotation_shift,0.7,209.6500244140625,178.86453247070312,41,201,4877,575,201,0,16,15,10,0,0
132,rotation_shift,0.7,256.8143005371094,191.51629638671875,65,201,4859,570,201,0,16,40,9,0,0
133,rotation_shift,0.9,242.91256713867188,153.5667724609375,86,200,4854,481,200,0,48,16,22,0,0
134,rotation_shift,0.8,240.62962341308594,180.38858032226562,116,200,4820,549,200,0,64,32,20,0,0
135,rotation_shift,0.9,300.510498046875,168.2130126953125,115,200,4937,540,200,0,47,48,20,0,0
136,rotation_shift,0.6,273.59759521484375,203.41470336914062,64,201,4850,549,201,0,16,27,21,0,0
