index_condition,query_condition,query_id,recall,entry_point_dist,base_layer_entry_dist,upper_layer_dist_computations,base_visited,base_dist_computations,candidates_remaining_at_termination,lb_trace_len,lb_trace_final,layer0_visits,layer1_visits,layer2_visits,layer3_visits,layer4_visits,layer5_visits,layer6_visits
incremental,near,4069,0.0,2816.510254,1792.7948,88,30,905,78,30,1692.189209,0,32,16,16,16,8,0
incremental,near,4070,0.1,1768.268311,1242.258545,84,21,642,66,21,1386.924316,0,32,27,9,12,4,0
incremental,near,4071,0.0,3153.130127,1689.165405,130,33,995,61,33,1758.129639,0,32,16,32,42,8,0
incremental,near,4072,0.0,3103.476074,1659.031738,117,25,758,75,25,1567.982544,0,16,16,32,45,8,0
incremental,near,4073,0.0,3131.068359,1822.659668,111,26,752,75,26,1756.927368,0,32,16,29,26,8,0
incremental,near,4074,0.2,2056.259521,1274.09021,141,22,678,72,22,1360.400269,0,48,32,16,37,8,0
incremental,near,4075,0.0,2879.08374,1792.350586,152,22,605,67,22,1761.931519,0,32,32,48,32,8,0
incremental,near,4076,0.0,2630.029297,1636.141724,104,28,835,81,28,1538.043945,0,16,32,16,32,8,0
incremental,near,4077,0.0,2677.880859,1889.879028,104,29,884,68,29,1789.321533,0,16,32,32,16,8,0
incremental,near,4078,0.1,2451.564209,1280.460938,120,26,813,46,26,1634.405151,0,32,32,32,16,8,0
incremental,near,4079,0.0,2709.004395,1662.56958,88,22,678,67,22,1644.905518,0,32,16,16,16,8,0
incremental,near,4080,0.0,2336.990967,1644.320435,136,27,827,72,27,1694.375244,0,32,48,32,16,8,0
incremental,near,4081,0.0,2530.823242,1557.290894,136,24,748,84,24,1540.586426,0,32,16,48,32,8,0
incremental,near,4082,0.0,2202.145996,1489.912964,152,21,649,46,21,1559.542358,0,48,32,48,16,8,0
incremental,near,4083,0.0,2544.27124,2227.745605,92,24,717,83,24,1965.421875,0,16,14,12,42,8,0
incremental,near,4084,0.0,2636.721191,1840.253174,104,24,741,61,24,1681.314697,0,16,32,32,16,8,0
incremental,near,4085,0.0,3057.575195,1791.433105,136,30,888,63,30,1792.12793,0,16,32,48,32,8,0
incremental,near,4086,0.0,2302.237549,1654.624512,136,22,674,67,22,1606.179932,0,32,32,48,16,8,0
incremental,near,4087,0.0,3233.721436,1860.228638,93,21,638,73,21,1682.24939,0,16,30,13,26,8,0
incremental,near,4088,0.0,2652.390137,1714.586304,104,32,924,65,32,1681.130127,0,16,16,48,16,8,0
incremental,near,4089,0.1,2609.402344,1516.270264,104,25,761,64,25,1514.224487,0,16,48,16,16,8,0
incremental,near,4090,0.0,2695.5354,1513.358765,108,28,859,69,28,1513.321777,0,32,16,32,20,8,0
incremental,near,4091,0.0,3184.931152,1697.677734,135,27,845,63,27,1583.506836,0,32,32,32,31,8,0
incremental,near,4092,0.1,2909.631348,1774.628906,127,26,779,74,26,1681.469604,0,16,48,32,23,8,0
incremental,near,4093,0.0,2611.214111,1484.388672,165,23,697,65,23,1519.274902,0,64,16,48,29,8,0
incremental,near,4094,0.0,2414.820801,1555.670654,127,32,953,83,32,1434.313965,0,48,16,16,39,8,0
incremental,near,4095,0.0,2414.010254,1481.84436,136,24,714,53,24,1498.513428,0,64,16,16,32,8,0
incremental,near,4096,0.0,2427.73584,1476.630981,136,24,746,84,24,1419.14624,0,16,48,48,16,8,0
incremental,near,4097,0.0,3277.162598,1868.437378,88,28,854,71,28,1842.170288,0,16,16,32,16,8,0
incremental,near,4098,0.0,2534.901123,1521.243774,109,37,1139,74,37,1491.895996,0,16,16,31,38,8,0
incremental,near,4099,0.0,3017.203613,1797.67749,99,20,589,58,20,1818.016357,0,16,32,16,27,8,0
incremental,near,4100,0.0,2649.376953,1743.50647,127,28,837,63,28,1819.407715,0,32,16,47,24,8,0
incremental,near,4101,0.0,3159.705566,1711.263184,110,31,947,63,31,1715.616821,0,16,16,16,54,8,0
incremental,near,4102,0.0,2902.177734,1784.568115,120,31,943,65,31,1763.75293,0,32,32,16,32,8,0
incremental,near,4103,0.0,2002.269531,1841.451172,73,33,962,79,33,1595.696533,0,10,12,31,16,4,0
incremental,near,4104,0.1,2926.411377,1963.210083,120,34,1031,71,34,1950.891724,0,32,32,32,16,8,0
incremental,near,4105,0.1,2205.041016,1329.842041,135,21,654,66,21,1365.379517,0,32,16,48,31,8,0
incremental,near,4106,0.0,2602.664062,1773.351196,88,25,761,70,25,1741.309326,0,16,32,16,16,8,0
incremental,near,4107,0.0,2491.489502,1418.690918,104,34,1041,48,34,1458.234863,0,32,16,16,32,8,0
incremental,near,4108,0.0,2398.959473,1463.809326,88,23,704,59,23,1495.454224,0,16,16,32,16,8,0
incremental,near,4109,0.0,2885.808105,1550.213867,120,36,1097,66,36,1463.085815,0,32,32,16,32,8,0
incremental,near,4110,0.0,2673.311523,1449.755981,104,22,660,47,22,1655.266724,0,32,16,16,32,8,0
incremental,near,4111,0.0,2702.462402,1581.062134,108,24,730,78,24,1594.084839,0,16,16,31,37,8,0
incremental,near,4112,0.1,2738.535156,1684.488281,138,24,706,68,24,1637.729736,0,16,16,61,37,8,0
incremental,near,4113,0.0,2930.695801,1670.072998,120,20,597,48,20,1814.88501,0,48,16,16,32,8,0
incremental,near,4114,0.0,2432.436035,1396.80957,152,26,778,61,26,1452.10498,0,64,16,32,32,8,0
incremental,near,4115,0.0,2620.387207,1682.554199,128,31,937,74,31,1701.357056,0,32,16,48,24,8,0
incremental,near,4116,0.0,2755.670898,1663.218506,120,20,605,66,20,1692.716309,0,32,16,32,32,8,0
incremental,near,4117,0.0,2701.811523,1674.26709,88,23,698,67,23,1765.860107,0,16,16,32,16,8,0
incremental,near,4118,0.2,2700.5354,1853.332031,118,23,714,76,23,1763.737549,0,16,16,62,16,8,0
incremental,near,4119,0.0,2778.430176,1637.922852,135,30,914,80,30,1563.380981,0,15,32,48,32,8,0
incremental,near,4120,0.0,2624.608398,1357.646118,155,20,617,53,20,1474.585327,0,32,32,46,37,8,0
incremental,near,4121,0.0,2726.098633,1627.19812,161,30,922,83,30,1525.637329,0,16,48,31,58,8,0
incremental,near,4122,0.1,2449.414795,1575.823242,83,28,862,66,28,1455.62915,0,16,16,15,28,8,0
incremental,near,4123,0.0,2698.594727,2122.356689,89,24,718,76,24,1918.135254,0,16,16,16,33,8,0
incremental,near,4124,0.0,2555.126709,1654.922485,120,27,824,81,27,1513.352905,0,32,32,32,16,8,0
incremental,near,4125,0.0,2841.105469,1811.934082,120,28,817,60,28,1816.777588,0,16,48,16,32,8,0
incremental,near,4126,0.1,2743.282715,1698.869995,149,30,877,65,30,1688.893188,0,32,64,16,29,8,0
incremental,near,4127,0.0,2953.091309,1843.116943,125,30,915,72,30,1749.78064,0,25,10,32,50,8,0
incremental,near,4128,0.0,2625.898926,1528.16687,124,28,853,61,28,1565.626831,0,48,47,14,7,8,0
incremental,near,4129,0.0,3254.338135,1863.5625,120,24,727,68,24,1921.894043,0,32,32,16,32,8,0
incremental,near,4130,0.0,2281.207031,1303.449707,104,25,760,52,25,1485.57251,0,32,32,16,16,8,0
incremental,near,4131,0.0,2852.847168,1661.503418,104,40,1196,80,40,1540.127808,0,16,48,16,16,8,0
incremental,near,4132,0.0,2778.121826,1786.847778,99,29,898,78,29,1691.105957,0,16,32,16,27,8,0
incremental,near,4133,0.0,2825.190674,1604.297852,120,20,611,70,20,1625.305786,0,16,16,32,48,8,0
incremental,near,4134,0.0,2664.947266,1593.11853,126,25,770,79,25,1589.928467,0,16,48,31,23,8,0
incremental,near,4135,0.0,2840.047363,1745.43457,115,31,913,65,31,1706.916504,0,28,31,32,16,8,0
incremental,near,4136,0.0,2477.059814,1417.412964,141,25,754,51,25,1476.501465,0,16,48,46,23,8,0
incremental,near,4137,0.0,2444.568115,1518.200684,136,22,684,59,22,1571.135376,0,64,16,16,32,8,0
incremental,near,4138,0.0,2636.077637,1849.570557,88,33,996,80,33,1567.130615,0,16,16,16,32,8,0
incremental,near,4139,0.0,2553.643066,1867.922974,88,23,711,90,23,1688.223877,0,16,16,28,20,8,0
incremental,near,4140,0.0,2566.703857,1605.375244,104,31,912,57,31,1745.49707,0,32,32,16,16,8,0
incremental,near,4141,0.0,2243.93457,1423.498657,115,30,934,76,30,1405.813232,0,16,32,32,27,8,0
incremental,near,4142,0.1,2580.471191,1272.008423,120,24,742,46,24,1518.005127,0,48,32,16,16,8,0
incremental,near,4143,0.0,2913.178955,1721.28125,150,20,604,62,20,1864.10376,0,22,43,32,45,8,0
incremental,near,4144,0.0,2358.501953,1636.067627,131,21,654,72,21,1530.072998,0,16,48,32,27,8,0
incremental,near,4145,0.0,2342.720215,1511.084595,165,29,875,69,29,1469.35437,0,32,32,32,61,8,0
incremental,near,4146,0.0,2866.126953,1699.699707,133,24,725,73,24,1851.874756,0,32,32,16,45,8,0
incremental,near,4147,0.0,3077.324707,1862.638672,103,32,950,86,32,1754.43103,0,16,32,16,31,8,0
incremental,near,4148,0.0,2565.501709,1669.575073,120,23,702,59,23,1600.420044,0,16,16,64,16,8,0
incremental,near,4149,0.0,2895.124023,1688.461548,88,22,662,67,22,1676.13623,0,16,32,16,16,8,0
incremental,near,4150,0.0,2275.313965,1678.300171,87,21,623,66,21,1637.989868,0,8,32,16,27,4,0
incremental,near,4151,0.1,3029.955078,1678.605591,109,40,1220,70,40,1611.026855,0,16,32,46,7,8,0
incremental,near,4152,0.0,2188.093506,1427.442749,149,23,691,59,23,1552.523804,0,16,32,32,61,8,0
incremental,near,4153,0.0,2589.919189,1476.442139,168,23,716,68,23,1574.756836,0,16,112,16,16,8,0
incremental,near,4154,0.0,2776.365234,1564.884399,108,26,797,72,26,1585.50708,0,25,14,45,16,8,0
incremental,near,4155,0.1,2725.236328,1491.099731,151,21,641,67,21,1579.640137,0,48,16,32,47,8,0
incremental,near,4156,0.1,2634.241943,1645.607056,88,24,742,71,24,1521.890869,0,16,16,16,32,8,0
incremental,near,4157,0.1,2639.382812,1566.382202,136,28,830,70,28,1559.19397,0,32,48,16,32,8,0
incremental,near,4158,0.1,2683.131592,1342.339478,130,24,694,61,24,1574.13623,0,16,48,31,27,8,0
incremental,near,4159,0.0,2341.886719,1452.229126,133,28,838,72,28,1480.892334,0,32,16,16,61,8,0
incremental,near,4160,0.0,2378.999268,1423.256104,152,27,813,85,27,1372.293213,0,16,48,64,16,8,0
incremental,near,4161,0.0,2354.155273,1678.088867,88,38,1151,79,38,1516.342163,0,16,16,16,32,8,0
incremental,near,4162,0.0,2476.877441,1564.686401,136,25,758,68,25,1503.658081,0,32,48,32,16,8,0
incremental,near,4163,0.0,3053.766846,1760.981201,133,22,681,62,22,1800.230347,0,16,16,48,45,8,0
incremental,near,4164,0.0,2807.520508,1729.347412,120,21,634,64,21,1800.584595,0,48,16,32,16,8,0
incremental,near,4165,0.0,2317.729248,1506.831421,130,20,594,66,20,1596.755127,0,32,16,48,26,8,0
incremental,near,4166,0.0,2367.085449,1528.170776,140,21,624,73,21,1464.193726,0,16,48,32,36,8,0
incremental,near,4167,0.1,2444.019775,1509.162964,120,20,617,59,20,1520.195679,0,32,16,48,16,8,0
incremental,near,4168,0.2,2647.962402,1643.80542,174,30,913,77,30,1690.950317,0,16,96,32,22,8,0
incremental,near,4169,0.0,2618.5,1818.434814,104,26,781,79,26,1727.981812,0,16,16,48,16,8,0
incremental,near,4170,0.0,2183.469727,1539.91394,120,35,1071,77,35,1478.090332,0,48,16,32,16,8,0
incremental,near,4171,0.0,2929.810059,1608.562378,136,26,805,60,26,1594.841919,0,32,16,48,32,8,0
incremental,near,4172,0.1,2585.240234,1488.702637,120,39,1147,65,39,1409.150635,0,16,32,32,32,8,0
incremental,near,4173,0.0,2632.050293,1538.404541,88,21,658,58,21,1599.484253,0,16,16,16,32,8,0
incremental,near,4174,0.0,2529.812744,1840.828003,88,27,835,77,27,1637.410645,0,16,32,16,16,8,0
incremental,near,4175,0.0,2706.212891,1652.141968,127,24,736,57,24,1681.888672,0,16,48,16,39,8,0
incremental,near,4176,0.0,2569.055176,1635.209717,115,24,721,62,24,1476.723755,0,32,16,32,27,8,0
incremental,near,4177,0.0,2782.762695,1878.377197,121,34,1040,72,34,1803.980835,0,32,16,32,33,8,0
incremental,near,4178,0.0,2444.225586,1570.521729,150,38,1121,73,38,1440.885742,0,32,16,47,47,8,0
incremental,near,4179,0.0,2366.507812,1553.156982,101,27,824,62,27,1558.60022,0,32,16,16,29,8,0
incremental,near,4180,0.1,2610.254883,1843.684814,136,25,749,73,25,1712.036133,0,16,32,64,16,8,0
incremental,near,4181,0.0,2515.922607,1382.361084,120,26,778,59,26,1445.860107,0,48,16,16,32,8,0
incremental,near,4182,0.1,1963.60437,1549.375244,104,44,1331,70,44,1476.058594,0,16,16,48,16,8,0
incremental,near,4183,0.0,2635.386963,1739.890381,133,27,831,67,27,1715.679565,0,16,32,32,45,8,0
incremental,near,4184,0.0,2818.288818,1835.648193,104,29,902,60,29,1734.714355,0,16,32,16,32,8,0
incremental,near,4185,0.0,2767.610352,1870.7052,135,26,790,69,26,1910.240234,0,16,48,16,47,8,0
incremental,near,4186,0.1,2632.425537,1745.581665,104,31,925,68,31,1693.178223,0,16,16,32,32,8,0
incremental,near,4187,0.1,2785.702148,1421.478882,130,20,618,58,20,1604.054321,0,48,16,31,27,8,0
incremental,near,4188,0.1,2343.133057,1562.994385,101,28,862,60,28,1430.182617,0,16,16,30,31,8,0
incremental,near,4189,0.0,2667.729492,1542.537598,151,24,749,67,24,1476.832764,0,32,48,32,31,8,0
incremental,near,4190,0.1,3096.425781,1835.198975,104,23,703,83,23,1726.602295,0,16,16,32,32,8,0
incremental,near,4191,0.0,2668.888184,1505.171387,140,29,875,73,29,1430.682983,0,47,16,15,54,8,0
incremental,near,4192,0.0,2521.68335,1594.210327,103,26,758,75,26,1531.1604,0,31,32,16,16,8,0
incremental,near,4193,0.0,2714.230957,1586.899292,95,23,713,66,23,1555.329956,0,16,32,16,23,8,0
incremental,near,4194,0.2,2372.720215,1367.626465,104,25,771,71,25,1373.879272,0,32,32,16,16,8,0
incremental,near,4195,0.0,2120.532959,1574.640137,88,25,781,70,25,1488.826904,0,16,16,32,16,8,0
incremental,near,4196,0.1,2620.890869,1397.027222,149,30,909,65,30,1637.252197,0,64,16,16,45,8,0
incremental,near,4197,0.1,2718.061768,1658.897705,143,21,657,66,21,1630.279175,0,48,16,32,39,8,0
incremental,near,4198,0.2,2411.138672,1416.398315,116,20,589,49,20,1616.006348,0,32,16,28,32,8,0
incremental,near,4199,0.0,2856.740234,1759.925049,104,31,959,71,31,1600.696167,0,16,48,16,16,8,0
incremental,near,4200,0.0,2374.616211,1639.284424,101,26,793,80,26,1537.855835,0,16,32,16,29,8,0
incremental,near,4201,0.0,2621.004883,1597.556519,105,24,715,64,24,1631.652832,0,9,16,32,40,8,0
incremental,near,4202,0.0,2744.343018,1773.199097,128,21,642,72,21,1736.283203,0,32,16,32,40,8,0
incremental,near,4203,0.1,2379.314209,1640.96582,87,28,844,68,28,1533.979492,0,16,16,16,31,8,0
incremental,near,4204,0.0,2792.503418,1645.291504,141,23,702,62,23,1558.412109,0,16,32,43,42,8,0
incremental,near,4205,0.0,2515.449463,1600.47876,104,24,743,61,24,1704.38562,0,16,16,32,32,8,0
incremental,near,4206,0.0,2852.328125,1617.446533,119,23,697,62,23,1582.23938,0,16,32,32,31,8,0
incremental,near,4207,0.0,2938.53418,1692.757202,132,25,744,71,25,1543.971924,0,16,16,48,44,8,0
incremental,near,4208,0.0,2450.478271,1579.516357,120,24,742,60,24,1521.140381,0,16,48,16,32,8,0
incremental,near,4209,0.1,3068.493652,1676.887329,181,31,918,62,31,1730.590576,0,48,32,48,45,8,0
incremental,near,4210,0.0,3366.014404,1845.737305,136,32,978,73,32,1795.921509,0,64,16,16,32,8,0
incremental,near,4211,0.0,2918.776367,1888.123535,101,25,775,69,25,1806.068604,0,16,16,16,45,8,0
incremental,near,4212,0.1,2688.946289,1492.380127,120,29,902,63,29,1512.559814,0,16,48,16,32,8,0
incremental,near,4213,0.0,2474.479492,1774.486938,117,33,995,77,33,1623.884888,0,16,16,46,31,8,0
incremental,near,4214,0.0,1985.402466,1516.646851,120,26,803,70,26,1504.043091,0,32,16,32,32,8,0
incremental,near,4215,0.0,2729.239258,1503.192139,124,33,1010,60,33,1584.167603,0,32,32,32,20,8,0
incremental,near,4216,0.0,2149.461914,1718.078979,117,24,743,69,24,1691.479736,0,32,16,32,29,8,0
incremental,near,4217,0.0,2326.991943,1364.779785,115,24,713,49,24,1510.079224,0,16,32,16,43,8,0
incremental,near,4218,0.0,2632.539795,1452.026733,92,27,805,61,27,1566.070923,0,16,47,14,7,8,0
incremental,near,4219,0.0,2815.762939,1618.672241,104,25,771,66,25,1562.883301,0,16,32,32,16,8,0
incremental,near,4220,0.0,2166.06665,1542.81311,104,24,745,56,24,1573.738525,0,32,16,32,16,8,0
incremental,near,4221,0.0,2641.324463,1597.35083,120,23,689,72,23,1513.806763,0,32,16,32,32,8,0
incremental,near,4222,0.0,2736.800049,1696.595459,88,32,959,71,32,1674.679932,0,16,32,16,16,8,0
incremental,near,4223,0.1,2893.562988,1722.638184,136,22,622,64,22,1715.981689,0,48,16,32,32,8,0
incremental,near,4224,0.0,3136.951172,1771.266968,131,22,684,50,22,1750.335449,0,48,16,16,43,8,0
incremental,near,4225,0.0,2657.667725,1730.115601,97,32,963,80,32,1633.622925,0,16,16,38,19,8,0
incremental,near,4226,0.0,2817.593018,1561.421997,175,21,639,61,21,1599.918091,0,61,13,61,32,8,0
incremental,near,4227,0.0,2883.865723,1834.112305,103,31,945,77,31,1759.659912,0,16,32,16,31,8,0
incremental,near,4228,0.0,2673.699707,1694.267212,88,22,672,62,22,1653.661621,0,16,16,16,32,8,0
incremental,near,4229,0.0,2288.801025,1570.518433,104,24,748,75,24,1636.589478,0,32,16,32,16,8,0
incremental,near,4230,0.0,2763.318604,1399.079224,120,21,648,52,21,1572.999634,0,16,48,32,16,8,0
incremental,near,4231,0.0,2203.223145,1349.423584,124,21,623,55,21,1420.972168,0,16,48,16,36,8,0
incremental,near,4232,0.0,3038.30127,1655.72229,136,31,930,69,31,1655.931641,0,64,32,16,16,8,0
incremental,near,4233,0.0,2956.547607,1893.004639,151,29,858,69,29,1797.266968,0,32,48,16,47,8,0
incremental,near,4234,0.0,2777.028076,1638.255371,120,32,982,69,32,1578.54187,0,48,32,16,16,8,0
incremental,near,4235,0.0,2662.240967,1555.226929,120,25,777,80,25,1555.226929,0,32,32,16,32,8,0
incremental,near,4236,0.0,2810.312256,1441.786743,147,25,737,70,25,1513.939331,0,32,43,48,16,8,0
incremental,near,4237,0.0,2687.016602,1589.953857,120,27,814,53,27,1656.740967,0,32,48,16,16,8,0
incremental,near,4238,0.0,2662.799316,1732.939209,136,29,862,82,29,1663.373413,0,16,80,16,16,8,0
incremental,near,4239,0.2,2323.774414,1248.092529,168,29,889,65,29,1288.016724,0,64,32,32,32,8,0
incremental,near,4240,0.0,2617.284424,1491.411255,156,31,924,67,31,1462.799805,0,64,32,32,20,8,0
incremental,near,4241,0.0,2487.458008,1415.471436,133,28,859,69,28,1422.341431,0,16,32,30,47,8,0
incremental,near,4242,0.0,2530.017578,1567.592896,124,22,677,68,22,1557.656128,0,16,16,48,36,8,0
incremental,near,4243,0.0,2865.404541,1672.409546,140,21,622,66,21,1515.529785,0,16,32,48,36,8,0
incremental,near,4244,0.1,2637.763428,1754.725586,120,30,874,71,30,1712.769409,0,16,48,16,32,8,0
incremental,near,4245,0.0,2590.426025,1636.060425,136,33,1024,70,33,1602.498291,0,32,48,16,32,8,0
incremental,near,4246,0.1,2512.525391,1430.814575,88,33,995,56,33,1476.70874,0,16,32,16,16,8,0
incremental,near,4247,0.0,2567.312012,1520.49707,152,28,871,74,28,1414.709351,0,16,32,80,16,8,0
incremental,near,4248,0.1,2639.314697,1688.638428,108,32,972,76,32,1551.627075,0,16,16,48,20,8,0
incremental,near,4249,0.0,2488.412598,1606.722412,125,26,794,65,26,1583.761719,0,48,32,30,7,8,0
incremental,near,4250,0.0,2722.570068,1900.063477,152,29,855,64,29,1869.779541,0,32,32,48,32,8,0
incremental,near,4251,0.0,3176.77832,1765.395386,111,22,687,75,22,1789.408813,0,48,16,16,23,8,0
incremental,near,4252,0.0,2620.325684,1746.863403,117,29,896,72,29,1665.750854,0,16,32,16,45,8,0
incremental,near,4253,0.0,2637.875732,1595.062134,120,31,955,77,31,1492.811768,0,16,48,16,32,8,0
incremental,near,4254,0.0,2553.257324,1582.153564,98,20,623,61,20,1614.939087,0,32,16,16,26,8,0
incremental,near,4255,0.0,2366.117432,1508.709473,104,23,706,77,23,1633.44873,0,16,16,32,32,8,0
incremental,near,4256,0.1,2364.035889,1600.206787,104,31,934,69,31,1500.042603,0,16,16,48,16,8,0
incremental,near,4257,0.0,2779.710938,1948.182861,104,32,904,67,32,1834.868286,0,16,32,16,32,8,0
incremental,near,4258,0.0,2954.950439,1754.306396,136,33,1003,84,33,1653.69873,0,32,32,32,32,8,0
incremental,near,4259,0.0,2105.32666,1474.265503,117,41,1247,75,41,1369.293823,0,16,32,16,45,8,0
incremental,near,4260,0.1,2364.680176,1513.747681,168,34,1022,71,34,1400.588745,0,32,16,96,16,8,0
incremental,near,4261,0.1,2516.046875,1711.732544,144,31,922,75,31,1626.292358,0,16,64,16,40,8,0
incremental,near,4262,0.0,3103.677246,1912.515503,117,23,715,63,23,1877.896362,0,29,48,16,16,8,0
incremental,near,4263,0.1,2757.710938,1393.435303,139,21,653,61,21,1617.709106,0,16,16,64,35,8,0
incremental,near,4264,0.0,2633.28418,1846.165405,114,23,716,73,23,1781.140137,0,32,16,16,42,8,0
incremental,near,4265,0.0,2385.551514,1543.628296,169,21,655,78,21,1487.033325,0,48,48,32,33,8,0
incremental,near,4266,0.1,2294.515625,1581.355957,118,21,634,65,21,1552.315063,0,16,32,46,16,8,0
incremental,near,4267,0.0,2649.145508,1741.597656,85,29,859,71,29,1593.025879,0,16,16,14,31,8,0
incremental,near,4268,0.1,1985.893677,1299.418945,93,24,728,68,24,1336.420166,0,32,16,30,7,8,0
incremental,near,4269,0.0,2567.243164,1639.575195,118,22,654,73,22,1722.952393,0,48,16,30,16,8,0
incremental,near,4270,0.0,2596.967773,1625.794312,199,29,900,60,29,1698.367798,0,16,64,64,47,8,0
incremental,near,4271,0.1,2060.92041,1164.535645,148,23,709,61,23,1242.089111,0,32,32,16,60,8,0
incremental,near,4272,0.0,2434.553467,1763.123413,88,32,979,83,32,1567.929321,0,16,16,32,16,8,0
incremental,near,4273,0.0,2824.189941,1800.964111,136,24,730,81,24,1722.457764,0,32,48,16,32,8,0
incremental,near,4274,0.0,2941.687012,1650.12915,120,25,733,59,25,1662.257324,0,48,16,16,32,8,0
incremental,near,4275,0.1,2534.781738,1283.818726,138,25,766,54,25,1551.300781,0,48,29,12,41,8,0
incremental,near,4276,0.0,2373.17334,1531.845093,120,24,742,65,24,1390.504639,0,16,48,16,32,8,0
incremental,near,4277,0.0,2713.837646,1755.056763,88,23,701,62,23,1726.78833,0,16,32,16,16,8,0
incremental,near,4278,0.0,2800.465332,1489.921753,135,26,803,81,26,1582.869751,0,16,16,64,31,8,0
incremental,near,4279,0.1,2921.183105,1926.06958,88,32,966,62,32,1784.911133,0,32,16,16,16,8,0
incremental,near,4280,0.1,2484.594238,1626.781616,152,28,847,72,28,1569.648438,0,64,32,16,32,8,0
incremental,near,4281,0.0,2183.517822,1489.669922,152,20,608,51,20,1550.108887,0,32,48,32,32,8,0
incremental,near,4282,0.0,2608.394043,1542.112183,103,22,673,75,22,1476.393555,0,16,16,32,31,8,0
incremental,near,4283,0.0,2548.550781,1529.68689,120,30,920,58,30,1562.859131,0,32,32,32,16,8,0
incremental,near,4284,0.1,2870.356201,1814.536499,99,22,671,59,22,1814.536499,0,32,16,16,27,8,0
incremental,near,4285,0.1,2463.321045,1355.610596,136,41,1242,74,41,1400.820068,0,32,32,48,16,8,0
incremental,near,4286,0.0,2666.199951,1339.846069,131,26,767,71,26,1398.469238,0,48,32,15,28,8,0
incremental,near,4287,0.0,2679.074951,1978.567993,121,43,1297,74,43,1875.881958,0,16,16,48,33,8,0
incremental,near,4288,0.0,2460.161621,1629.711304,141,27,825,68,27,1517.267334,0,32,32,62,7,8,0
incremental,near,4289,0.0,3038.709961,1742.407227,168,28,831,72,28,1679.141113,0,48,64,32,16,8,0
incremental,near,4290,0.0,2974.818359,1919.639893,120,28,847,72,28,1737.713501,0,32,16,32,32,8,0
incremental,near,4291,0.1,2610.619873,1643.514282,124,34,1033,63,34,1580.415771,0,32,32,16,36,8,0
incremental,near,4292,0.1,2091.599121,1466.091309,149,24,746,60,24,1462.362549,0,32,32,32,45,8,0
incremental,near,4293,0.0,2788.459473,1678.430176,88,23,703,67,23,1540.435181,0,16,32,16,16,8,0
incremental,near,4294,0.0,2772.15918,1717.7854,119,27,806,69,27,1695.307495,0,32,16,16,47,8,0
incremental,near,4295,0.0,3038.289795,1929.744751,88,38,1141,79,38,1778.661255,0,16,16,32,16,8,0
incremental,near,4296,0.0,2856.85791,1553.947754,136,29,877,51,29,1717.09375,0,32,48,32,16,8,0
incremental,near,4297,0.1,2899.031982,1688.690796,98,25,734,76,25,1571.690186,0,16,16,16,42,8,0
incremental,near,4298,0.0,2610.091309,1681.691406,163,25,748,64,25,1748.230225,0,80,16,15,44,8,0
incremental,near,4299,0.0,3261.010254,1788.44397,151,22,662,69,22,1809.421143,0,46,32,16,49,8,0
incremental,near,4300,0.0,3217.018311,1902.005371,106,25,729,68,25,1847.264404,0,13,32,31,22,8,0
incremental,near,4301,0.0,2909.786865,1904.575684,83,35,1087,101,35,1598.580078,0,16,16,16,27,8,0
incremental,near,4302,0.0,2833.862305,1748.36438,104,28,827,74,28,1706.272461,0,16,16,32,32,8,0
incremental,near,4303,0.0,2942.180664,1689.182495,104,28,839,68,28,1646.491943,0,32,16,32,16,8,0
incremental,near,4304,0.0,2864.479492,1665.414307,196,41,1235,69,41,1726.883911,0,64,64,28,32,8,0
incremental,near,4305,0.0,2799.453125,1748.629272,104,22,652,67,22,1810.307495,0,32,32,16,16,8,0
incremental,near,4306,0.0,2952.128174,1728.169189,120,35,1066,76,35,1669.079346,0,48,16,16,32,8,0
incremental,near,4307,0.0,2544.89209,1840.644287,104,26,743,78,26,1682.854736,0,16,16,48,16,8,0
incremental,near,4308,0.0,2596.569824,1724.983032,77,24,727,63,24,1668.123779,0,16,16,29,8,8,0
incremental,near,4309,0.0,3548.892578,2067.271973,136,27,801,75,27,2071.987305,0,48,16,32,32,8,0
incremental,near,4310,0.0,2884.358887,1851.305664,124,28,844,67,28,1801.623291,0,16,48,16,36,8,0
incremental,near,4311,0.1,3160.382568,1594.585205,117,22,650,42,22,1991.275146,0,32,32,16,29,8,0
incremental,near,4312,0.0,2877.165283,1679.220703,111,21,648,54,21,1894.014893,0,16,16,32,39,8,0
incremental,near,4313,0.0,2761.084961,1685.828247,136,26,787,71,26,1607.935425,0,48,16,32,32,8,0
incremental,near,4314,0.0,2609.087158,1685.982422,92,21,644,64,21,1633.183228,0,16,16,16,36,8,0
incremental,near,4315,0.0,2519.482178,1582.197754,120,21,643,73,21,1645.834351,0,32,32,16,32,8,0
incremental,near,4316,0.0,2712.587402,2182.024414,104,26,795,72,26,1943.658936,0,16,32,16,32,8,0
incremental,near,4317,0.0,2689.655273,1924.199951,136,22,663,66,22,1849.932007,0,48,16,32,32,8,0
incremental,near,4318,0.0,2967.19165,1759.437378,86,26,797,71,26,1724.52832,0,16,16,30,16,8,0
incremental,near,4319,0.0,2838.964355,1531.671021,146,21,650,62,21,1570.473389,0,32,48,16,42,8,0
