index_condition,query_condition,query_id,recall,entry_point_dist,base_layer_entry_dist,upper_layer_dist_computations,base_visited,base_dist_computations,candidates_remaining_at_termination,lb_trace_len,lb_trace_final,layer0_visits,layer1_visits,layer2_visits,layer3_visits,layer4_visits,layer5_visits,layer6_visits
incremental,near,3319,0.6,370.478363,15.637337,110,202,5563,607,202,15.15219,0,16,32,37,15,10,0
incremental,near,3320,0.7,397.876984,16.504818,75,204,5613,563,204,15.406471,0,16,15,24,10,10,0
incremental,near,3321,0.4,394.171753,13.76422,158,200,5609,634,200,14.990626,0,16,80,30,22,10,0
incremental,near,3322,0.6,366.584229,15.753402,131,203,5520,622,203,16.591013,0,48,15,37,21,10,0
incremental,near,3323,0.6,389.247101,15.456432,114,201,5560,579,201,16.3405,0,32,10,41,21,10,0
incremental,near,3324,0.4,371.017456,17.017046,106,204,5567,593,204,17.285892,0,16,16,32,32,10,0
incremental,near,3325,0.2,385.025696,16.488129,112,201,5485,589,201,14.909404,0,15,26,40,21,10,0
incremental,near,3326,0.5,370.850464,16.178076,166,205,5679,603,205,16.168879,0,16,32,76,32,10,0
incremental,near,3327,0.3,378.399506,14.532572,128,203,5594,608,203,14.324749,0,48,16,38,16,10,0
incremental,near,3328,0.5,395.535278,15.226128,98,200,5540,570,200,16.168549,0,32,16,30,10,10,0
incremental,near,3329,0.3,393.079224,12.925818,130,202,5604,599,202,14.614601,0,48,16,27,29,10,0
incremental,near,3330,0.3,377.941986,14.971811,119,201,5435,616,201,15.979413,0,16,48,23,22,10,0
incremental,near,3331,0.6,396.894135,14.190861,119,206,5641,609,206,15.07633,0,15,48,29,17,10,0
incremental,near,3332,0.5,397.456177,15.881052,94,206,5623,571,206,15.369262,0,16,43,9,16,10,0
incremental,near,3333,0.4,394.501923,16.982332,82,218,6037,608,218,17.123802,0,16,16,24,16,10,0
incremental,near,3334,0.3,386.300476,17.042934,95,206,5651,646,206,16.155218,0,16,16,32,21,10,0
incremental,near,3335,0.5,366.118317,13.720277,160,204,5649,615,204,14.503406,0,48,48,44,10,10,0
incremental,near,3336,0.3,371.228912,17.026901,121,204,5502,595,204,17.347103,0,32,43,11,25,10,0
incremental,near,3337,0.3,383.245422,17.279987,114,201,5476,632,201,17.324211,0,16,32,40,16,10,0
incremental,near,3338,0.4,378.578766,14.524473,153,200,5418,615,200,15.120406,0,64,16,32,31,10,0
incremental,near,3339,0.7,387.06958,14.984585,107,203,5526,621,203,15.676186,0,30,16,30,21,10,0
incremental,near,3340,0.5,395.661682,18.557673,99,201,5569,609,201,17.32991,0,16,32,22,19,10,0
incremental,near,3341,0.5,388.304901,14.422174,140,213,5853,613,213,13.959721,0,64,16,29,21,10,0
incremental,near,3342,0.7,390.192291,14.428,119,211,5945,597,211,14.680157,0,32,16,30,31,10,0
incremental,near,3343,0.6,393.72345,16.843565,78,207,5654,660,207,15.55895,0,12,12,27,17,10,0
incremental,near,3344,0.4,391.067047,14.155138,125,202,5627,609,202,14.461543,0,16,47,30,22,10,0
incremental,near,3345,0.5,398.894043,17.005278,108,202,5453,599,202,16.9858,0,32,16,29,21,10,0
incremental,near,3346,0.1,396.71402,17.893463,78,205,5650,630,205,17.090412,0,16,27,9,16,10,0
incremental,near,3347,0.3,397.927948,16.273554,90,201,5530,635,201,16.311684,0,16,15,28,21,10,0
incremental,near,3348,0.2,392.885559,17.659697,79,205,5662,672,205,15.808841,0,16,16,16,21,10,0
incremental,near,3349,0.4,402.384277,15.875863,120,200,5571,596,200,16.794477,0,16,46,27,21,10,0
incremental,near,3350,0.3,371.295563,16.957022,105,209,5798,637,209,15.687734,0,16,16,28,35,10,0
incremental,near,3351,0.5,383.404175,14.77476,98,208,5628,532,208,14.962433,0,32,16,30,10,10,0
incremental,near,3352,0.4,385.628052,15.569616,127,203,5609,601,203,15.529406,0,16,32,50,19,10,0
incremental,near,3353,0.4,386.442261,15.689951,106,210,5768,637,210,15.014938,0,32,16,38,10,10,0
incremental,near,3354,0.5,379.544739,18.372211,144,210,5702,690,210,17.646305,0,16,43,47,28,10,0
incremental,near,3355,0.4,380.485321,15.054461,129,207,5602,650,207,16.647772,0,64,16,21,18,10,0
incremental,near,3356,0.6,378.255127,17.740686,148,202,5552,618,202,17.497118,0,48,32,32,26,10,0
incremental,near,3357,0.6,382.85672,15.187672,123,205,5746,614,205,15.07169,0,48,16,39,10,10,0
incremental,near,3358,0.5,388.969482,16.826183,114,201,5521,619,201,17.167667,0,32,32,30,10,10,0
incremental,near,3359,0.2,355.814941,16.120871,97,201,5478,540,201,15.92669,0,32,16,21,18,10,0
incremental,near,3360,0.1,386.599457,17.120239,133,215,5926,657,215,18.032042,0,42,29,31,21,10,0
incremental,near,3361,0.4,384.70459,15.184436,149,215,5948,619,215,15.789374,0,48,60,21,10,10,0
incremental,near,3362,0.4,374.83963,13.9895,119,205,5581,566,205,14.632154,0,16,32,39,22,10,0
incremental,near,3363,0.5,387.221985,18.673557,114,204,5631,629,204,18.028736,0,16,32,46,10,10,0
incremental,near,3364,0.3,373.677704,15.581392,124,200,5429,576,200,16.797853,0,32,16,45,21,10,0
incremental,near,3365,0.2,390.004608,15.130304,98,203,5549,619,203,15.256161,0,16,32,30,10,10,0
incremental,near,3366,0.4,369.998077,16.129578,75,200,5515,581,200,16.131239,0,16,16,23,10,10,0
incremental,near,3367,0.3,400.800598,16.949642,91,205,5657,561,205,17.635462,0,32,16,23,10,10,0
incremental,near,3368,0.4,395.328918,16.201256,118,202,5596,635,202,15.196486,0,16,48,27,17,10,0
incremental,near,3369,0.7,377.488586,17.323502,123,201,5372,602,201,17.879396,0,16,32,40,25,10,0
incremental,near,3370,0.5,406.370331,17.853151,103,202,5580,634,202,17.35111,0,16,32,16,29,10,0
incremental,near,3371,0.4,387.400513,14.911624,135,201,5504,597,201,14.518928,0,16,48,30,31,10,0
incremental,near,3372,0.5,386.909973,16.374376,127,209,5704,663,209,16.504189,0,32,32,32,21,10,0
incremental,near,3373,0.5,382.617737,16.482237,124,217,5956,639,217,16.737925,0,47,15,30,22,10,0
incremental,near,3374,0.4,374.411682,16.801151,161,200,5443,598,200,17.226854,0,80,48,5,18,10,0
incremental,near,3375,0.8,374.339447,15.269777,104,203,5519,611,203,15.731325,0,16,31,28,19,10,0
incremental,near,3376,0.4,404.497742,14.115924,125,203,5502,589,203,16.533783,0,32,16,57,10,10,0
incremental,near,3377,0.5,383.732605,13.342509,114,200,5547,566,200,15.128626,0,48,16,30,10,10,0
incremental,near,3378,0.5,390.627319,15.793074,142,201,5455,521,201,16.963154,0,32,48,30,22,10,0
incremental,near,3379,0.2,394.412048,16.655012,106,200,5517,559,200,17.939686,0,32,16,16,32,10,0
incremental,near,3380,0.7,361.210297,13.145555,177,204,5693,612,204,13.936819,0,48,32,61,26,10,0
incremental,near,3381,0.5,384.343811,14.272532,114,201,5459,583,201,16.492025,0,32,32,30,10,10,0
incremental,near,3382,0.5,381.11615,16.716221,112,224,5989,596,224,16.558359,0,16,16,38,32,10,0
incremental,near,3383,0.6,400.458527,14.340868,122,205,5628,628,205,15.47015,0,48,16,16,32,10,0
incremental,near,3384,0.4,380.445801,16.602793,116,207,5700,645,207,16.191463,0,16,32,43,15,10,0
incremental,near,3385,0.5,398.992676,17.459112,107,202,5460,621,202,16.337914,0,32,16,32,17,10,0
incremental,near,3386,0.4,397.06485,18.097309,124,203,5564,619,203,17.456606,0,48,16,29,21,10,0
incremental,near,3387,0.7,384.521271,14.372868,94,200,5467,649,200,14.780789,0,32,27,9,16,10,0
incremental,near,3388,0.5,392.588837,16.039755,111,202,5665,592,202,15.960043,0,16,32,32,21,10,0
incremental,near,3389,0.4,387.074615,14.467729,119,204,5602,628,204,14.926259,0,16,16,43,34,10,0
incremental,near,3390,0.2,386.910736,16.757198,95,202,5563,582,202,15.357183,0,16,32,16,21,10,0
incremental,near,3391,0.3,408.059113,17.790033,130,212,5695,592,212,18.230455,0,32,32,46,10,10,0
incremental,near,3392,0.6,387.059357,18.348007,81,202,5557,639,202,17.008886,0,16,32,5,18,10,0
incremental,near,3393,0.5,387.790802,19.949741,127,205,5525,646,205,19.265705,0,48,16,32,21,10,0
incremental,near,3394,0.1,384.914642,16.711737,98,200,5523,613,200,17.278538,0,32,16,30,10,10,0
incremental,near,3395,0.4,379.053406,15.488988,99,208,5775,623,208,15.348945,0,16,16,39,18,10,0
incremental,near,3396,0.4,381.677734,17.071827,98,200,5471,581,200,18.255997,0,16,32,30,10,10,0
incremental,near,3397,0.4,406.235229,16.015396,142,202,5554,584,202,16.098265,0,48,16,50,18,10,0
incremental,near,3398,0.6,400.052246,18.680622,108,206,5709,634,206,18.028902,0,16,16,45,21,10,0
incremental,near,3399,0.3,396.149506,15.319999,124,203,5667,617,203,16.446674,0,16,32,45,21,10,0
incremental,near,3400,0.1,393.191162,19.617495,111,201,5516,607,201,20.871281,0,16,32,34,19,10,0
incremental,near,3401,0.2,372.690369,16.794085,93,205,5543,589,205,16.804621,0,22,10,22,29,10,0
incremental,near,3402,0.3,391.89212,14.724934,127,202,5529,619,202,14.875664,0,48,16,32,21,10,0
incremental,near,3403,0.2,373.903564,14.912632,125,206,5651,610,206,15.50071,0,16,32,52,15,10,0
incremental,near,3404,0.6,359.060608,16.113882,146,210,5724,634,210,15.330392,0,32,48,46,10,10,0
incremental,near,3405,0.4,385.988495,13.997829,139,200,5573,636,200,15.143057,0,48,30,41,10,10,0
incremental,near,3406,0.6,384.461731,15.093678,134,204,5660,625,204,15.528639,0,16,16,61,31,10,0
incremental,near,3407,0.4,384.796265,15.055979,82,203,5664,626,203,15.475487,0,16,16,30,10,10,0
incremental,near,3408,0.6,381.674347,15.464009,125,201,5460,626,201,16.303261,0,16,48,33,18,10,0
incremental,near,3409,0.2,398.91153,18.608732,113,207,5697,618,207,17.952257,0,32,42,11,18,10,0
incremental,near,3410,0.8,395.366486,12.646958,129,200,5480,606,200,14.545812,0,16,64,21,18,10,0
incremental,near,3411,0.4,397.130768,20.129959,95,204,5418,610,204,19.438721,0,16,16,32,21,10,0
incremental,near,3412,0.6,402.208008,17.446468,119,211,5780,648,211,17.477489,0,32,32,23,22,10,0
incremental,near,3413,0.2,394.25528,14.58773,153,200,5383,577,200,16.63426,0,32,64,16,31,10,0
incremental,near,3414,0.3,367.304932,15.412469,110,203,5758,642,203,15.824388,0,16,32,30,22,10,0
incremental,near,3415,0.5,377.685364,15.684858,127,206,5759,652,206,15.741934,0,32,32,32,21,10,0
incremental,near,3416,0.5,374.664062,17.54661,90,205,5590,644,205,16.952173,0,16,14,32,18,10,0
incremental,near,3417,0.5,387.391754,17.292688,96,217,5969,608,217,17.068859,0,16,16,38,16,10,0
incremental,near,3418,0.2,393.670074,16.407753,133,216,5849,618,216,17.919115,0,16,45,41,21,10,0
incremental,near,3419,0.4,374.996918,15.659359,97,201,5528,597,201,16.200939,0,32,16,21,18,10,0
incremental,near,3420,0.4,390.012909,13.006181,110,205,5706,648,205,14.200969,0,16,44,30,10,10,0
incremental,near,3421,0.1,367.366821,14.996009,127,204,5646,614,204,14.768229,0,16,16,64,21,10,0
incremental,near,3422,0.6,400.708649,13.564544,82,202,5515,607,202,13.946085,0,16,16,30,10,10,0
incremental,near,3423,0.6,397.39679,15.667697,150,204,5587,603,204,15.950822,0,16,48,45,31,10,0
incremental,near,3424,0.2,374.751312,14.920721,140,201,5510,560,201,16.573406,0,64,30,14,22,10,0
incremental,near,3425,0.6,376.3508,16.572388,128,202,5591,598,202,14.554876,0,16,47,37,18,10,0
incremental,near,3426,0.2,408.201691,16.747087,114,204,5603,620,204,16.053619,0,16,48,30,10,10,0
incremental,near,3427,0.6,378.100525,15.085058,174,200,5529,609,200,16.570757,0,32,48,62,22,10,0
incremental,near,3428,0.4,397.593689,19.490255,81,206,5676,655,206,18.932657,0,16,32,5,18,10,0
incremental,near,3429,0.3,385.760132,18.202059,111,209,5800,643,209,17.426933,0,16,32,37,16,10,0
incremental,near,3430,0.3,380.969727,19.177542,75,203,5592,645,203,18.424458,0,16,16,23,10,10,0
incremental,near,3431,0.3,411.717407,16.426229,101,201,5536,643,201,17.097593,0,16,16,30,29,10,0
incremental,near,3432,0.3,365.6185,16.62097,109,216,5886,663,216,17.190763,0,16,32,27,24,10,0
incremental,near,3433,0.7,406.767609,15.189081,130,200,5511,586,200,16.588289,0,32,48,30,10,10,0
incremental,near,3434,0.1,379.78891,16.563192,129,200,5448,541,200,18.115294,0,48,32,21,18,10,0
incremental,near,3435,0.2,393.365356,14.935197,200,211,5816,650,211,16.904819,0,96,16,68,10,10,0
incremental,near,3436,0.3,395.051819,18.059153,92,206,5712,651,206,17.455614,0,16,16,29,21,10,0
incremental,near,3437,0.5,388.166931,14.414686,146,221,5984,569,221,16.115488,0,32,64,30,10,10,0
incremental,near,3438,0.5,371.10968,14.49923,124,204,5552,599,204,14.388155,0,16,48,29,21,10,0
incremental,near,3439,0.6,376.125946,14.39514,135,205,5635,636,205,16.355385,0,16,48,46,15,10,0
incremental,near,3440,0.3,385.974487,14.143016,108,206,5695,614,206,14.7837,0,32,16,29,21,10,0
incremental,near,3441,0.4,392.833069,17.839058,91,203,5589,648,203,16.900238,0,32,16,23,10,10,0
incremental,near,3442,0.4,383.254883,17.392719,132,209,5788,596,209,16.336367,0,48,16,27,31,10,0
incremental,near,3443,0.3,388.165192,16.276852,148,203,5456,626,203,16.749893,0,32,48,32,26,10,0
incremental,near,3444,0.6,394.055328,14.532674,129,200,5427,591,200,15.753265,0,32,32,45,10,10,0
incremental,near,3445,0.3,387.887634,15.904811,123,201,5564,594,201,15.689539,0,16,48,28,21,10,0
incremental,near,3446,0.2,400.223389,16.303938,129,202,5520,606,202,17.195801,0,32,59,9,19,10,0
incremental,near,3447,0.4,406.664185,15.327573,151,204,5582,615,204,15.860445,0,48,32,39,22,10,0
incremental,near,3448,0.5,378.831482,18.032558,94,227,6171,633,227,16.612465,0,16,11,36,21,10,0
incremental,near,3449,0.1,392.092468,16.703403,90,206,5654,663,206,16.353338,0,16,14,31,19,10,0
incremental,near,3450,0.4,371.142303,16.076101,106,210,5753,649,210,16.766575,0,16,32,30,18,10,0
incremental,near,3451,0.2,384.878235,13.826557,164,201,5547,588,201,14.993362,0,48,32,59,15,10,0
incremental,near,3452,0.7,368.174683,17.012653,142,202,5539,571,202,18.05257,0,48,16,46,22,10,0
incremental,near,3453,0.9,367.417114,14.711519,126,201,5511,593,201,15.434624,0,32,59,9,16,10,0
incremental,near,3454,0.3,368.630219,15.292667,78,203,5600,555,203,15.848161,0,32,11,9,16,10,0
incremental,near,3455,0.2,401.831848,16.168642,82,200,5521,641,200,16.316303,0,16,16,30,10,10,0
incremental,near,3456,0.6,391.446198,17.693991,110,209,5758,646,209,16.830837,0,32,16,24,28,10,0
incremental,near,3457,0.4,389.086487,15.041184,168,200,5502,596,200,17.004696,0,32,32,73,21,10,0
incremental,near,3458,0.3,394.095947,15.694275,100,200,5484,622,200,16.234066,0,16,16,39,19,10,0
incremental,near,3459,0.2,399.828369,16.152853,81,200,5536,649,200,16.279308,0,16,16,21,18,10,0
incremental,near,3460,0.6,383.972015,13.799594,82,203,5642,551,203,14.569935,0,16,16,30,10,10,0
incremental,near,3461,0.3,393.679352,15.946798,98,201,5567,637,201,15.576427,0,16,32,30,10,10,0
incremental,near,3462,0.4,397.533844,18.062996,98,202,5564,638,202,17.652325,0,16,32,30,10,10,0
incremental,near,3463,0.7,389.718292,11.697643,113,200,5604,546,200,14.805859,0,48,16,21,18,10,0
incremental,near,3464,0.5,394.238525,16.887444,79,204,5592,639,204,15.864822,0,16,16,16,21,10,0
incremental,near,3465,0.8,382.693298,15.555443,135,210,5744,635,210,16.790451,0,32,16,59,18,10,0
incremental,near,3466,0.4,395.364258,15.19129,114,202,5623,615,202,15.706698,0,32,44,13,15,10,0
incremental,near,3467,0.6,380.125427,14.219125,95,204,5614,588,204,13.814064,0,16,16,43,10,10,0
incremental,near,3468,0.5,385.150085,15.900135,142,202,5508,613,202,15.971313,0,48,32,30,22,10,0
incremental,near,3469,0.1,365.286102,17.282341,82,204,5586,635,204,16.734097,0,16,16,30,10,10,0
incremental,near,3470,0.3,374.0737,14.885472,104,204,5607,616,204,16.759991,0,16,32,29,17,10,0
incremental,near,3471,0.2,394.260132,14.286527,108,200,5491,620,200,14.87351,0,32,16,29,21,10,0
incremental,near,3472,0.4,364.118713,14.72751,75,201,5477,580,201,15.942762,0,16,16,23,10,10,0
incremental,near,3473,0.3,396.023682,14.238138,113,200,5603,584,200,15.14285,0,16,64,5,18,10,0
incremental,near,3474,0.5,396.661621,16.743244,79,203,5543,617,203,15.144327,0,16,16,16,21,10,0
incremental,near,3475,0.4,373.501892,14.404068,112,200,5507,565,200,15.02593,0,16,32,36,18,10,0
incremental,near,3476,0.3,385.682068,16.629875,138,202,5455,625,202,18.427927,0,48,28,23,29,10,0
incremental,near,3477,0.6,381.190491,14.975629,82,207,5758,628,207,14.672346,0,16,16,30,10,10,0
incremental,near,3478,0.3,399.292267,17.030121,96,203,5536,634,203,17.331772,0,16,16,38,16,10,0
incremental,near,3479,0.4,380.490723,16.171272,130,202,5492,582,202,15.823188,0,16,64,30,10,10,0
incremental,near,3480,0.3,384.04599,17.6306,98,204,5572,622,204,16.60894,0,32,16,30,10,10,0
incremental,near,3481,0.2,375.512604,16.255859,98,200,5520,604,200,17.092211,0,16,32,30,10,10,0
incremental,near,3482,0.3,397.216278,15.384881,139,202,5483,571,202,16.419308,0,32,16,60,21,10,0
incremental,near,3483,0.4,377.536499,15.374085,134,201,5634,582,201,14.999753,0,48,32,25,19,10,0
incremental,near,3484,0.2,398.875427,15.119186,81,213,5806,603,213,16.521652,0,16,16,21,18,10,0
incremental,near,3485,0.7,368.436768,14.914905,103,208,5709,584,208,14.956377,0,16,16,39,22,10,0
incremental,near,3486,0.3,402.01947,15.885195,121,201,5454,628,201,18.416437,0,32,32,16,31,10,0
incremental,near,3487,0.4,361.503723,14.737297,92,217,6045,638,217,15.827224,0,16,30,14,22,10,0
incremental,near,3488,0.3,364.681274,15.119735,145,213,5738,627,213,16.44408,0,64,32,21,18,10,0
incremental,near,3489,0.2,377.16803,17.366945,111,205,5575,634,205,17.272264,0,16,32,43,10,10,0
incremental,near,3490,0.3,377.926666,16.033678,81,201,5602,609,201,15.595198,0,16,16,21,18,10,0
incremental,near,3491,0.3,378.76239,15.044136,142,203,5484,634,203,14.83614,0,32,48,30,22,10,0
incremental,near,3492,0.4,388.537109,15.520621,98,214,5890,576,214,16.308306,0,16,32,30,10,10,0
incremental,near,3493,0.4,385.808411,15.425373,127,202,5613,598,202,15.172383,0,32,32,32,21,10,0
incremental,near,3494,0.3,395.90097,15.323503,143,203,5628,628,203,15.928973,0,32,48,32,21,10,0
incremental,near,3495,0.6,379.524017,14.313272,113,203,5621,617,203,14.387821,0,32,16,45,10,10,0
incremental,near,3496,0.1,376.299713,15.437253,82,206,5729,661,206,15.412338,0,16,16,30,10,10,0
incremental,near,3497,0.4,388.233673,15.494209,98,201,5438,622,201,16.881569,0,32,16,30,10,10,0
incremental,near,3498,0.6,370.287415,15.564354,123,202,5562,657,202,15.708717,0,16,58,11,28,10,0
incremental,near,3499,0.3,394.023987,18.81151,150,201,5511,610,201,19.229572,0,32,48,39,21,10,0
incremental,near,3500,0.5,391.360107,16.249914,113,200,5535,595,200,16.753933,0,16,32,27,28,10,0
incremental,near,3501,0.4,374.100403,16.408466,82,206,5651,618,206,15.912119,0,16,16,30,10,10,0
incremental,near,3502,0.5,372.813507,19.778217,113,201,5551,620,201,17.763954,0,16,48,21,18,10,0
incremental,near,3503,0.6,375.789978,14.624657,169,200,5497,545,200,14.688228,0,32,63,32,32,10,0
incremental,near,3504,0.3,390.502228,16.144987,113,203,5631,624,203,15.539365,0,16,16,61,10,10,0
incremental,near,3505,0.4,389.767303,15.722331,126,200,5484,616,200,15.745867,0,16,48,30,22,10,0
incremental,near,3506,0.3,382.809906,14.003284,82,204,5739,589,204,14.649045,0,16,16,30,10,10,0
incremental,near,3507,0.3,401.018372,16.027384,98,203,5549,617,203,15.813438,0,32,16,30,10,10,0
incremental,near,3508,0.3,391.197906,17.934612,135,207,5619,628,207,17.567045,0,47,42,14,22,10,0
incremental,near,3509,0.5,380.637604,16.735641,98,204,5482,611,204,18.001835,0,32,16,30,10,10,0
incremental,near,3510,0.5,379.619568,16.815493,89,215,5850,600,215,18.106394,0,16,16,30,17,10,0
incremental,near,3511,0.5,377.149139,16.71574,81,205,5534,576,205,15.68405,0,16,16,21,18,10,0
incremental,near,3512,0.3,380.173401,13.740409,123,209,5802,639,209,14.765136,0,32,32,28,21,10,0
incremental,near,3513,0.5,386.506775,14.086239,132,200,5354,574,200,15.731678,0,48,32,16,26,10,0
incremental,near,3514,0.7,393.873413,12.868014,82,207,5818,581,207,14.741634,0,16,16,30,10,10,0
incremental,near,3515,0.5,385.945007,15.574195,103,201,5602,609,201,14.344783,0,16,16,27,34,10,0
incremental,near,3516,0.4,373.446747,14.018657,143,212,5806,586,212,15.800898,0,16,89,9,19,10,0
incremental,near,3517,0.3,382.032349,13.872292,111,208,5768,647,208,14.010081,0,16,32,43,10,10,0
incremental,near,3518,0.4,382.255798,17.790232,82,206,5651,600,206,16.5198,0,16,16,30,10,10,0
incremental,near,3519,0.7,379.092163,14.635595,98,206,5714,550,206,14.439714,0,32,16,30,10,10,0
incremental,near,3520,0.4,372.306671,12.139713,110,204,5557,586,204,13.501273,0,16,32,30,22,10,0
incremental,near,3521,0.4,390.799744,17.369211,123,203,5542,590,203,18.228502,0,16,32,43,22,10,0
incremental,near,3522,0.5,385.700165,13.186274,82,202,5595,529,202,14.608516,0,16,16,30,10,10,0
incremental,near,3523,0.3,385.325195,18.223608,78,211,5727,620,211,17.220535,0,16,27,9,16,10,0
incremental,near,3524,0.3,390.345795,14.948929,95,217,5950,654,217,14.61771,0,32,16,16,21,10,0
incremental,near,3525,0.5,390.852356,15.243943,142,202,5624,608,202,15.201056,0,32,32,50,18,10,0
incremental,near,3526,0.3,381.898865,15.355614,156,200,5427,577,200,15.914217,0,32,32,61,21,10,0
incremental,near,3527,0.3,371.692993,15.884989,78,205,5718,703,205,15.884989,0,32,11,9,16,10,0
incremental,near,3528,0.2,381.962341,16.172016,118,201,5506,585,201,17.881718,0,16,32,41,19,10,0
incremental,near,3529,0.7,385.122894,16.245892,94,201,5556,576,201,16.496696,0,16,16,34,18,10,0
incremental,near,3530,0.3,382.236908,16.317652,119,204,5543,625,204,16.284332,0,32,16,30,31,10,0
incremental,near,3531,0.4,375.906097,14.769411,129,206,5673,617,206,15.392678,0,32,47,30,10,10,0
incremental,near,3532,0.5,389.791077,15.993439,144,200,5473,609,200,16.342131,0,32,63,21,18,10,0
incremental,near,3533,0.3,389.561035,17.482645,83,207,5696,648,207,16.839516,0,16,16,25,16,10,0
incremental,near,3534,0.4,367.894684,15.174023,140,203,5504,604,203,15.146553,0,32,32,44,22,10,0
incremental,near,3535,0.5,394.722015,16.803017,82,201,5522,611,201,16.692616,0,16,32,14,10,10,0
incremental,near,3536,0.4,386.383484,18.177982,107,211,5743,654,211,18.637383,0,32,42,5,18,10,0
incremental,near,3537,0.2,377.240936,16.039148,120,211,5769,568,211,16.135334,0,64,13,16,17,10,0
incremental,near,3538,0.5,384.927704,17.323709,108,203,5618,622,203,17.359512,0,16,32,29,21,10,0
incremental,near,3539,0.4,379.44339,15.690694,95,201,5473,615,201,16.436478,0,16,16,32,21,10,0
incremental,near,3540,0.3,381.688202,15.241284,163,204,5621,618,204,16.442146,0,16,32,74,31,10,0
incremental,near,3541,0.7,398.275513,17.43424,98,204,5598,628,204,17.061937,0,16,32,30,10,10,0
incremental,near,3542,0.2,411.121246,15.71483,111,203,5656,624,203,15.271627,0,32,16,32,21,10,0
incremental,near,3543,0.3,405.325806,14.236082,105,202,5615,612,202,14.738553,0,16,16,32,31,10,0
incremental,near,3544,0.6,392.143616,15.58324,111,202,5622,616,202,14.603788,0,16,32,32,21,10,0
incremental,near,3545,0.4,382.277618,14.875964,98,207,5700,597,207,14.823322,0,32,16,30,10,10,0
incremental,near,3546,0.5,376.019318,14.003764,128,203,5586,638,203,14.294348,0,48,10,39,21,10,0
incremental,near,3547,0.4,388.365143,18.35449,154,208,5721,619,208,17.833944,0,64,32,30,18,10,0
incremental,near,3548,0.4,397.601868,14.377887,99,202,5520,646,202,14.962727,0,16,16,41,16,10,0
incremental,near,3549,0.4,379.871124,14.107256,156,200,5624,585,200,16.000874,0,16,64,45,21,10,0
incremental,near,3550,0.4,376.84671,17.276709,98,201,5427,593,201,15.953194,0,16,32,30,10,10,0
incremental,near,3551,0.4,373.607574,14.689201,139,204,5617,643,204,15.034444,0,32,48,28,21,10,0
incremental,near,3552,0.6,382.449005,18.373005,116,223,6057,702,223,17.910263,0,32,16,27,31,10,0
incremental,near,3553,0.6,390.137665,17.267725,82,202,5549,624,202,17.031799,0,16,16,30,10,10,0
incremental,near,3554,0.3,381.097839,17.027411,112,203,5628,576,203,16.913979,0,32,16,38,16,10,0
incremental,near,3555,0.2,372.326508,14.752007,139,201,5517,613,201,15.324764,0,48,16,49,16,10,0
incremental,near,3556,0.2,367.753937,15.420441,112,206,5615,636,206,16.164761,0,32,16,38,16,10,0
incremental,near,3557,0.2,384.907562,16.876148,112,203,5654,631,203,17.574797,0,32,16,44,10,10,0
incremental,near,3558,0.7,370.797913,17.964771,87,216,5859,621,216,16.148838,0,12,16,28,21,10,0
incremental,near,3559,0.4,375.098175,16.309938,158,213,5844,641,213,16.972206,0,48,32,50,18,10,0
incremental,near,3560,0.2,403.594269,18.296804,101,213,5812,625,213,17.006931,0,16,32,28,15,10,0
incremental,near,3561,0.4,382.562775,14.74423,140,202,5577,575,202,15.628715,0,64,16,29,21,10,0
incremental,near,3562,0.6,399.682037,15.013326,108,204,5704,647,204,15.406957,0,16,46,14,22,10,0
incremental,near,3563,0.0,385.849152,14.624041,87,201,5523,580,201,15.969672,0,16,16,23,22,10,0
incremental,near,3564,0.3,392.193085,15.338599,142,206,5615,594,206,15.492736,0,16,48,46,22,10,0
incremental,near,3565,0.5,371.82428,16.885773,140,216,5887,613,216,17.70557,0,48,16,45,21,10,0
incremental,near,3566,0.3,391.79245,15.441071,95,200,5531,623,200,15.690983,0,32,16,16,21,10,0
incremental,near,3567,0.4,392.684082,15.485266,91,204,5584,583,204,15.348275,0,16,32,23,10,10,0
incremental,near,3568,0.6,385.91806,15.359692,124,201,5563,623,201,15.973408,0,16,48,29,21,10,0
incremental,near,3569,0.5,375.788818,14.626218,98,200,5480,577,200,16.378883,0,32,16,30,10,10,0
incremental,near,3570,0.3,403.003418,16.517048,144,203,5556,643,203,16.327311,0,32,32,48,22,10,0
incremental,near,3571,0.3,385.924225,14.123592,91,203,5474,592,203,15.219104,0,16,32,23,10,10,0
incremental,near,3572,0.3,396.367004,15.417726,107,216,5939,608,216,15.548041,0,16,32,32,17,10,0
incremental,near,3573,0.4,379.483307,14.133633,118,201,5587,619,201,16.147247,0,16,32,42,18,10,0
incremental,near,3574,0.4,389.930725,16.532188,107,210,5716,621,210,17.675907,0,32,16,28,21,10,0
incremental,near,3575,0.4,390.11145,16.31723,92,207,5728,600,207,16.531845,0,16,16,29,21,10,0
incremental,near,3576,0.7,388.071472,13.133474,110,203,5558,575,203,14.283596,0,16,16,50,18,10,0
incremental,near,3577,0.5,372.315063,18.162052,92,202,5577,619,202,16.706352,0,16,30,14,22,10,0
incremental,near,3578,0.5,373.896942,16.825974,97,202,5551,586,202,16.82093,0,16,16,45,10,10,0
incremental,near,3579,0.5,386.528809,15.842672,98,200,5491,553,200,16.082005,0,16,32,30,10,10,0
